ReactionID	StochCoeff	Product	other site
R10772	1	C00009	
R10772	1	C00008	
R10772	1	C20843	
R01483	1	C00191	
R11798	1	C00021	
R11798	1	C21673	
R02116	1	C01054	
R07736	1	C16189	
R09769	1	C19878	
R04385	1	C04419	
R04385	1	C00009	
R04385	1	C00008	
R04527	1	C07278	
R04527	1	C02189	
R06572	1	C00001	
R06572	1	C12204	
R06572	1	C00006	
R07950	1	C16387	
R07950	1	C00027	
R07452	1	C00001	
R07452	1	C00006	
R07452	1	C15796	
R03449	1	C01293	
R03449	1	C00008	
R08840	1	C00001	
R08840	1	C03161	
R08840	1	C17733	
R00728	1	C00022	
R00728	1	C00146	
R00728	1	C00014	
R06465	1	C11970	
R06465	1	C00001	
R06465	1	C00006	
R09741	1	C00001	
R09741	1	C19861	
R04915	1	C00237	
R04915	1	C05653	
R09200	2	C00021	
R09200	1	C18297	
R09375	1	C18910	
R09375	1	C00003	
R09867	1	C00001	
R09867	1	C20151	
R09867	1	C00006	
R02441	1	C00508	
R02441	1	C00080	
R02441	1	C00004	
R01448	1	C00059	
R01448	1	C00256	
R10971	1	C00054	
R10971	1	C20985	
R01005	1	C01246	
R01005	1	C00015	
R09567	6	C00001	
R09567	2	C00011	
R09567	1	C19699	
R09567	4	C00003	
R10974	1	C00100	
R10974	1	C00094	
R05310	1	C00080	
R05310	1	C06722	
R05310	1	C00004	
R08352	1	C00009	
R08352	1	C16562	
R08352	1	C00008	
R02212	1	C00001	
R02212	1	C00028	
R02212	1	C03027	
R10728	1	C00001	
R10728	1	C20806	
R10728	1	C03161	
R00625	1	C00071	
R00625	1	C00080	
R00625	1	C00005	
R02405	1	C00035	
R02405	1	C00009	
R02405	1	C00531	
R08093	1	C16469	
R03791	1	C01983	
R03672	1	C05604	
R03672	1	C00822	
R09330	1	C18632	
R06160	1	G10495	
R09639	1	C00073	
R09639	1	C19768	
R02630	1	C00275	
R02630	1	C00615	
R07574	1	C15969	
R07574	2	C00015	
R04456	1	C01080	
R04456	1	C04330	
R00960	1	C00031	
R00960	1	C01231	
R08861	1	C06451	
R08861	1	C00006	
R04524	1	C06050	
R04524	1	C00001	
R04524	1	C00003	
R07060	1	C00325	
R07060	1	C00006	
R10241	1	C00013	
R10241	1	C09183	
R01213	1	C00024	
R01213	1	C00001	
R01213	1	C00141	
R01426	2	C00001	
R01426	1	C00423	
R01426	1	C00003	
R11119	1	C21124	
R11119	1	C00027	
R07528	1	C15887	
R09434	1	C19578	
R09434	1	C19568	
R10151	10	C00080	
R10151	8	C00126	
R10151	2	C00059	
R06163	1	G00045	
R06163	1	G10620	
R11583	1	C00001	
R11583	1	C00041	
R11583	1	C21486	
R11583	1	C00028	
R10271	1	C00013	
R10271	1	C20476	
R06376	1	C11398	
R06376	1	C00080	
R06376	1	C00004	
R09249	7	C00013	
R09249	1	C17432	
R09416	1	C00001	
R09416	1	C19489	
R09416	1	C00006	
R00442	1	C00013	
R00442	1	C00046	
R00301	1	C03107	
R00301	1	C00080	
R00301	1	C00005	
R11593	1	C00026	
R11593	1	C00256	
R09816	2	C00001	
R09816	1	C03161	
R09816	1	C19943	
R05410	1	C07718	
R06923	1	C00022	
R06923	1	C14096	
R12253	2	C00001	
R12253	1	C06070	
R12253	1	C03161	
R04988	1	C05812	
R04988	1	C00021	
R07630	1	C00013	
R07630	1	C16028	
R10667	1	C00288	
R10667	1	C00073	
R10667	1	C20773	
R08628	1	C17219	
R10231	1	C20458	
R10231	1	C00014	
R05868	1	C11677	
R06460	1	C00363	
R06460	1	C11994	
R01385	1	C00617	
R01635	1	C00011	
R01635	1	C00230	
R03201	1	C06085	
R09463	1	C19620	
R09463	1	C00069	
R04727	1	C00033	
R04727	1	C01890	
R07730	1	C00632	
R00383	1	C00010	
R00383	1	C00060	
R10092	1	C00001	
R10092	1	C00011	
R12331	1	C05894	
R12331	1	C00009	
R07859	1	C06427	
R07859	1	C04230	
R07293	1	C00060	
R07293	1	C00116	
R12054	1	C21875	
R02666	1	C04584	
R02666	1	C00027	
R08139	1	C02513	
R01324	1	C00311	
R00197	1	C00022	
R00197	2	C00080	
R00197	2	C00126	
R12155	1	C15930	
R01260	1	C00001	
R01260	1	C05710	
R01260	1	C00006	
R03599	1	C00041	
R03599	1	C01528	
R03599	1	C00028	
R10814	1	C00009	
R10814	1	C02100	
R09394	1	C00073	
R09394	1	C05198	
R09394	1	C21310	
R09394	1	C00028	
R08575	1	C00085	
R08575	1	C00279	
R07181	1	C00080	
R07181	1	C00005	
R02516	1	C00001	
R02516	1	C00006	
R02516	1	C00544	
R03952	1	C03832	
R03952	1	C00025	
R08655	3	C00001	
R08655	1	C00011	
R08655	1	C17236	
R08655	2	C00006	
R11094	1	C21102	
R11094	1	C00014	
R07608	1	C15998	
R07608	1	C00342	
R08126	1	C16491	
R03966	1	C03453	
R04886	1	C00001	
R04886	1	C17937	
R05124	1	C06171	
R05124	1	C00080	
R05124	1	C00005	
R07752	1	C00001	
R07752	1	C10502	
R07752	1	C00006	
R11260	1	C00973	
R12314	1	C22078	
R06936	1	C00001	
R06936	1	C00011	
R06936	1	C14110	
R06936	1	C00003	
R03360	1	C00060	
R03360	1	C03819	
R05733	2	C00001	
R05733	1	C11509	
R05733	2	C00996	
R11652	1	C00001	
R11652	1	C21539	
R12377	4	C00001	
R12377	6	C00996	
R12377	1	C22116	
R02364	2	C05309	
R02364	1	C00006	
R07242	1	C00021	
R07242	1	C15531	
R08987	1	C18073	
R08987	1	C00021	
R01562	1	C00009	
R01562	1	C00212	
R10541	1	C00013	
R10541	1	C00009	
R10541	1	C20684	
R03950	1	C05778	
R03950	2	C00021	
R09825	1	C19823	
R09825	1	C00025	
R05429	1	C07093	
R05429	1	C00003	
R09576	1	C00001	
R09576	1	C03161	
R09576	1	C19711	
R10422	1	C01876	
R10422	1	C00080	
R10422	1	C00004	
R11429	1	C21314	
R09913	1	C20192	
R11048	1	C21075	
R11048	1	C00027	
R11118	1	C21123	
R11118	1	C00026	
R03778	1	C00010	
R03778	1	C05265	
R11759	1	C12180	
R12549	1	C00010	
R12549	1	C22257	
R05865	1	C11354	
R05865	1	C00058	
R02463	1	C00080	
R02463	1	C06123	
R02463	1	C00005	
R06498	1	C00363	
R06498	1	C11966	
R07227	1	C00342	
R07227	1	C00009	
R07227	1	C00213	
R08374	1	C00013	
R08374	1	C09704	
R02119	1	C03300	
R02119	1	C00015	
R00725	1	C00092	
R00725	1	C00104	
R06140	1	G10607	
R06140	1	C02189	
R03173	1	C00030	
R03173	1	C03345	
R10072	3	C00001	
R10072	2	C00006	
R10072	1	C17954	
R04025	1	C05936	
R04025	1	C00027	
R04025	1	C00014	
R11362	1	C21306	
R03874	1	C02179	
R03874	1	C00048	
R06332	1	C02035	
R04047	1	C03954	
R04047	1	C00080	
R04047	1	C00005	
R12463	1	C00067	
R12463	1	C00030	
R12463	1	C05544	
R12532	1	C00009	
R12532	1	C22235	
R08643	1	C17229	
R08643	1	C00161	
R12176	1	C00001	
R12176	1	C00011	
R12176	1	C00042	
R12176	1	C21977	
R00423	1	C05114	
R00384	1	C00658	
R00384	1	C00080	
R00384	1	C00004	
R08927	1	C18029	
R06304	1	C11881	
R06304	1	C00013	
R11695	1	C21600	
R02413	1	C02637	
R02413	1	C00080	
R02413	1	C00005	
R04581	1	C00112	
R04581	1	C04808	
R07328	1	C00071	
R07328	1	C00080	
R07328	1	C00005	
R09151	3	C01327	
R09151	1	C00048	
R09151	1	C00003	
R10000	1	C03920	
R10000	1	C06021	
R03511	1	C00265	
R03511	1	C05849	
R09288	1	C00001	
R09288	1	C14602	
R09288	2	C00003	
R09830	1	C00080	
R09830	1	C00004	
R09830	1	C01179	
R09830	1	C00014	
R00376	1	C00013	
R00376	1	C00039	
R10517	2	C00001	
R10517	2	C00003	
R06746	1	C00013	
R06746	1	C00020	
R06746	1	C12470	
R12168	2	C00001	
R12168	1	C21937	
R12168	2	C00996	
R00389	1	C00013	
R00389	1	C00020	
R00389	1	C21926	
R05158	1	C00001	
R05158	1	C06342	
R05158	1	C00003	
R03035	1	C00013	
R03035	1	C00882	
R03632	1	C02729	
R03632	1	C00008	
R04161	1	C05343	
R08589	1	C17018	
R05854	1	C09107	
R02894	1	C03564	
R02894	1	C00027	
R08192	1	C00010	
R08192	1	C16522	
R02925	1	C01352	
R02925	1	C00247	
R02872	1	C00013	
R02872	1	C00006	
R02872	1	C00751	
R12496	1	C00010	
R12496	1	C22215	
R12402	1	C01876	
R12402	1	C00080	
R12402	1	C00005	
R03290	1	C01877	
R03290	1	C00080	
R03290	1	C00004	
R03083	1	C00944	
R03083	1	C00009	
R00601	1	C00021	
R00601	1	C04728	
R07846	1	C16277	
R11081	1	C17693	
R04742	1	C00010	
R04742	1	C05263	
R10572	1	C15602	
R10572	1	C01080	
R03751	1	C06103	
R09441	1	C00001	
R09441	1	C19561	
R09441	1	C00006	
R12571	1	C07293	
R12571	1	C00001	
R12571	1	C01335	
R04837	1	C00080	
R04837	1	C05475	
R04837	1	C00004	
R00512	1	C00112	
R00512	1	C00008	
R06799	1	C12641	
R06799	1	C00010	
R09635	1	C19762	
R09635	1	C00015	
R06601	1	C12248	
R11018	1	C00030	
R11018	1	C03771	
R11018	1	C00014	
R01359	1	C00024	
R01359	1	C00164	
R11601	1	C00035	
R11601	1	C21494	
R01309	1	C00670	
R01309	2	C00162	
R07404	1	C15667	
R07404	1	C00009	
R07404	1	C00008	
R05320	1	C06735	
R05320	1	C00011	
R05320	1	C00042	
R05320	1	C00094	
R02503	1	C00001	
R02503	1	C05291	
R02503	1	C03161	
R00094	1	C00080	
R00094	1	C00127	
R00094	1	C00004	
R06905	2	C00080	
R06905	1	C14117	
R03768	1	C00035	
R03768	1	C04097	
R08674	3	C00001	
R08674	1	C00011	
R08674	1	C17251	
R08674	2	C03161	
R11693	1	C00033	
R11693	1	C20299	
R12119	1	C00001	
R12119	1	C03161	
R12119	1	C21920	
R08469	1	C00021	
R08469	1	C01573	
R09355	1	C12366	
R09355	1	C00229	
R04868	1	C00010	
R04868	1	C05551	
R04868	1	C00956	
R01073	1	C00108	
R01073	1	C00119	
R08591	1	C17139	
R11447	1	C00001	
R11447	1	C21290	
R11447	1	C00006	
R00216	1	C00022	
R00216	1	C00011	
R00216	1	C00080	
R00216	1	C00005	
R04987	1	C00001	
R04987	1	C05811	
R04987	1	C00006	
R09882	1	C00020	
R09882	1	C03483	
R02591	1	C00116	
R02591	1	C00588	
R09393	1	C07271	
R09393	1	C00001	
R09393	1	C00006	
R10452	1	C00021	
R10452	1	C20635	
R02142	1	C00385	
R02142	1	C00119	
R07511	2	C15603	
R07511	1	C15858	
R01442	1	C01093	
R01442	1	C00027	
R03424	1	C00021	
R03424	1	C04308	
R06194	1	C05916	
R08966	1	C00013	
R08966	1	C18059	
R01887	1	C00302	
R01887	1	C00014	
R00610	1	C00067	
R00610	1	C00027	
R00610	1	C00037	
R04846	1	C00080	
R04846	1	C00005	
R04846	1	C05479	
R08760	1	C00001	
R08760	2	C00667	
R08760	1	C04554	
R11609	1	C00013	
R11609	1	C21499	
R02257	1	C00080	
R02257	1	C00424	
R02257	1	C00004	
R02586	1	C03721	
R02586	1	C00054	
R10397	1	C16593	
R09042	1	C00001	
R09042	1	C18132	
R09042	1	C03161	
R04787	1	C00030	
R04787	1	C05430	
R00716	1	C00080	
R00716	1	C00005	
R00716	1	C00026	
R00716	1	C00047	
R10398	1	C00033	
R10398	1	C20508	
R12501	1	C00011	
R12501	1	C00042	
R12501	1	C22202	
R10140	1	C20395	
R10140	1	C00080	
R10140	1	C00004	
R07735	1	C16188	
R00188	1	C00020	
R00188	1	C00009	
R06781	1	C12621	
R12204	1	C21998	
R12204	1	C22026	
R06540	1	C00001	
R06540	1	C00011	
R06540	1	C00042	
R06540	1	C00974	
R00099	2	C00541	
R00099	1	C00080	
R00099	1	C00004	
R06829	1	C12630	
R06829	1	C00015	
R08627	1	C17218	
R08627	1	C00010	
R05070	1	C00001	
R05070	1	C00671	
R06542	1	C05905	
R06542	1	C00080	
R06542	2	C00005	
R03790	1	C02137	
R03790	1	C00080	
R03790	1	C00004	
R07700	1	C00090	
R07700	1	C00014	
R08387	1	C02075	
R08387	1	C04233	
R01904	1	C00080	
R01904	1	C00005	
R01904	1	C00312	
R03650	1	C00013	
R03650	1	C00020	
R03650	1	C03125	
R11158	1	C00001	
R11158	1	C21134	
R11158	1	C00003	
R11747	1	C00760	(m)
R11747	1	C00001	
R11747	1	C21628	
R11747	1	C00028	
R02983	2	C00080	
R02983	2	C00005	
R02983	1	C06017	
R03319	1	C03735	
R05790	1	C00009	
R05790	1	C11544	
R09352	1	C12388	
R09352	1	C00363	
R01508	1	C00001	
R01508	1	C00196	
R01508	1	C00028	
R09973	1	C00013	
R09973	1	C20243	
R07975	1	C00067	
R07975	1	C00001	
R07975	1	C16358	
R07975	1	C00003	
R01751	1	C00011	
R01751	1	C00258	
R03937	1	C03058	
R01757	1	C01114	
R01757	1	C00080	
R01757	1	C00004	
R06499	1	C00363	
R06499	1	C11968	
R05697	1	C11501	
R05697	1	C00027	
R07371	1	C00001	
R07371	1	C02921	
R07371	1	C03161	
R09374	1	C01304	
R09374	1	C00058	
R02557	1	C00672	
R02557	1	C00147	
R07423	1	C00001	
R07423	1	C03161	
R07423	1	C15770	
R06644	1	C12355	
R06644	9	C00011	
R06644	9	C00010	
R03465	1	C00022	
R03465	1	C03057	
R06580	1	C12206	
R03920	1	C00008	
R03920	1	C05345	
R08182	1	C00010	
R08182	1	C03242	
R12218	1	C00001	
R12218	1	C03161	
R12218	1	C22005	
R12442	1	C00001	
R12442	1	C22167	
R12442	1	C03161	
R00053	2	C01424	
R06085	1	G04561	
R06085	1	G10620	
R10569	1	C20601	
R12485	1	C00013	
R12485	1	C00020	
R12485	1	C22204	
R07079	1	C00001	
R07079	1	C14849	
R07079	1	C00006	
R02702	1	C05648	
R01293	1	C00156	
R01293	1	C00080	
R01293	1	C00004	
R03946	1	C00054	
R03946	1	C02590	
R02114	1	C01958	
R02114	1	C04230	
R00778	1	C01566	
R00778	1	C00001	
R01476	1	C05385	
R01476	1	C00008	
R11305	1	C06802	
R03337	1	C00080	
R03337	1	C00004	
R03337	1	C01179	
R10617	1	C05727	
R10617	1	C19702	
R02952	1	C05627	
R02952	1	C00011	
R02843	1	C00001	
R02843	1	C00735	
R02843	2	C00139	
R03641	1	C01618	
R08837	1	C00001	
R08837	1	C08538	
R01491	1	C00193	
R01491	1	C00027	
R08866	1	C06456	
R09680	1	C00408	
R09680	1	C00014	
R03405	1	C00054	
R03405	1	C04555	
R03868	1	C02514	
R10267	1	C00020	
R10267	1	C00009	
R10267	1	C00004	
R05742	1	C00001	
R05742	1	C00028	
R05742	1	C07348	
R05985	1	G10619	
R05985	1	G00015	
R11885	4	C00080	
R11885	4	C05359	
R11885	2	C00399	
R03200	1	C01902	
R11072	1	C00001	
R11072	1	C05925	
R00596	1	C00021	
R00596	1	C04156	
R02919	1	C00218	
R02919	1	C05577	
R02919	1	C00027	
R05897	1	C09337	
R11461	1	C03604	
R11461	1	C00008	
R04132	1	C06201	
R01188	1	C00021	
R01188	1	C03659	
R00503	1	C00243	
R00503	1	C00015	
R12518	1	C00006	
R12518	1	C22225	
R03509	1	C01302	
R09844	1	C00013	
R09844	1	C20120	
R02984	1	C02097	
R04888	1	C05582	
R04888	1	C00080	
R04888	1	C00004	
R03597	3	C00030	
R03597	1	C05684	
R03597	2	C00080	
R05918	1	C00010	
R05918	1	G00145	
R03276	1	C03561	
R02961	1	C00021	
R02961	1	C03391	
R05973	1	G00004	
R05973	1	G10620	
R08329	1	C16656	
R12293	1	G13092	
R12293	1	G11113	
R08372	1	C00071	
R08372	1	C00116	
R00126	1	C01260	
R00126	1	C00009	
R03056	1	C03524	
R03056	1	C00010	
R03828	1	C00013	
R03828	1	C02031	
R04441	1	C00001	
R04441	1	C00141	
R04566	1	C05759	
R04566	1	C00080	
R04566	1	C00005	
R04653	1	C04937	
R04653	1	C00015	
R06295	2	C00001	
R06295	1	C06093	
R06295	1	C03161	
R12074	2	C00001	
R12074	1	C21887	
R12074	2	C00139	
R10125	1	C09848	
R10125	1	C00080	
R10125	1	C00004	
R06987	1	C00100	
R06987	1	C00058	
R07868	1	C16322	
R07868	1	C16323	
R10001	1	C00283	
R10001	1	C06020	
R01908	1	C00011	
R01908	1	C00798	
R07963	1	C00067	
R07963	1	C00001	
R07963	1	C16357	
R07963	1	C00003	
R04012	1	C03933	
R04012	1	C00014	
R10619	1	C00984	
R02478	1	C11135	
R02478	1	C00015	
R06589	1	C12214	
R05604	1	C00310	
R05604	1	C00080	
R05604	1	C00004	
R05079	1	C00001	
R05079	1	C06234	
R04817	1	C00080	
R04817	1	C05455	
R04817	1	C00005	
R00634	1	C00060	
R00634	1	C00080	
R00634	1	C00005	
R00997	1	C00109	
R00997	1	C00014	
R05639	1	C00080	
R05639	1	C00005	
R05639	1	C11455	
R09564	1	C00001	
R09564	1	C19697	
R00189	1	C00013	
R00189	1	C00020	
R00189	1	C00003	
R09987	1	C20260	
R09987	1	C00080	
R09987	1	C00005	
R07876	1	C12640	
R07876	1	C00010	
R05931	1	G10619	
R05931	1	G00159	
R10050	1	C16848	
R10050	1	C00577	
R03806	1	C00001	
R03806	1	C00011	
R03806	1	C00042	
R03806	1	C02034	
R07890	1	C16330	
R07890	1	C00080	
R07890	1	C00004	
R10229	1	C00080	
R10229	1	C00005	
R10229	1	C20457	
R10756	1	C17369	
R10244	1	C00672	
R10244	1	C15587	
R06107	1	G00459	
R06107	1	C00031	
R05137	1	C06204	
R08684	3	C00001	
R08684	1	C00011	
R08684	1	C02658	
R08684	2	C00006	
R00919	1	C00080	
R00919	1	C00005	
R00919	1	C00894	
R01526	1	C00199	
R01526	1	C00008	
R03127	1	C00011	
R03127	1	C01146	
R10091	1	C00013	
R10091	1	C00020	
R10091	1	C05554	
R01812	2	C00080	
R01812	2	C00005	
R01812	1	C06313	
R12348	1	C22095	
R12348	2	C22096	
R11625	1	C00001	
R11625	1	C03564	
R02682	1	C00638	
R02682	1	C00469	
R06013	1	G00174	
R06013	1	G10619	
R09188	1	C18294	
R03407	1	C01227	
R03407	1	C00080	
R03407	1	C00005	
R05959	1	G00127	
R05959	1	G10621	
R11332	1	C03604	
R06187	1	G10619	
R06187	1	G00054	
R10395	1	C00001	
R10395	1	C20582	
R02978	1	C02934	
R02978	1	C00080	
R02978	1	C00005	
R05063	1	C00024	
R05063	1	C00001	
R05063	1	C06255	
R06675	1	C00021	
R06675	1	C12415	
R07812	1	G13035	
R07812	1	C00059	
R08613	1	C01335	
R08613	1	C00159	
R05548	1	C00870	
R05548	1	C06608	
R00668	1	C00001	
R00668	1	C04322	
R00668	1	C00025	
R08455	1	C16714	
R08455	1	C00021	
R06783	1	C12622	
R06783	1	C00003	
R09305	1	C00001	
R09305	1	C18353	
R02085	1	C00001	
R02085	1	C03231	
R01486	1	C00539	
R01486	1	C00080	
R01486	1	C00004	
R01318	1	C00010	
R01318	1	C00157	
R02418	1	C00145	
R02418	1	C00496	
R03621	1	C00010	
R03621	1	C02560	
R07035	1	C00001	
R07035	1	C00127	
R07035	1	C04742	
R09379	1	C00013	
R09379	1	C00020	
R09379	1	C03492	
R09682	1	C13453	
R09682	1	C19812	
R00135	1	C00012	
R00135	1	C00148	
R00508	1	C00009	
R00508	1	C00224	
R01521	1	C00198	
R01521	1	C00080	
R01521	1	C00005	
R11289	1	C00015	
R11289	1	C17701	
R04111	1	C02995	
R04111	1	C00615	
R08949	4	C00001	
R08949	1	C01780	
R08949	3	C00667	
R02927	1	C00008	
R02927	1	C01097	
R08611	1	C00011	
R08611	1	C00042	
R08611	1	C03030	
R08304	1	C00001	
R08304	1	C16582	
R08304	1	C00006	
R11065	1	C21085	
R11487	1	C15603	
R11487	1	C00059	
R00890	1	C00035	
R00890	1	C02492	
R12374	1	C00001	
R12374	1	C22119	
R12374	2	C00996	
R02621	1	C03022	
R02621	1	C00014	
R10174	1	C00010	
R10174	1	C06018	
R10302	1	C18235	
R08419	1	C10783	
R05297	1	C06762	
R01258	1	C00161	
R01258	1	C00080	
R01258	1	C00004	
R01258	1	C00014	
R05419	1	C00011	
R05419	1	C02625	
R05419	1	C00042	
R05419	1	C00048	
R01306	1	C00156	
R01306	1	C00067	
R01306	1	C00001	
R01306	1	C00028	
R08084	1	C09848	
R08084	1	C00080	
R08084	1	C00005	
R08696	1	C00013	
R08696	1	C09665	
R09158	1	C00011	
R10492	1	C00021	
R10492	1	C14154	
R11256	1	C01083	
R11256	1	C01935	
R07860	1	C06427	
R07860	1	C04233	
R10585	1	C00013	
R10585	1	C20711	
R02985	1	C00001	
R02985	1	C08325	
R11992	1	C00001	
R11992	1	C21381	
R08180	1	C06429	
R08180	1	C00010	
R02938	1	C00803	
R02938	1	C00014	
R03696	1	C01732	
R03696	1	C00014	
R07910	1	C00010	
R07910	1	C16299	
R11233	1	C00001	
R11233	1	C17696	
R11782	1	C21609	
R11782	1	C00010	
R09597	1	C00013	
R09597	1	C00001	
R09597	1	C00020	
R09597	1	C19723	
R06436	1	C11916	
R06436	1	C00006	
R04495	1	C04818	
R04495	1	C00015	
R05752	1	C00030	
R05752	1	C11215	
R08376	1	C08624	
R11445	1	C00001	
R11445	2	C00011	
R11445	2	C00010	
R11445	1	C00021	
R11445	1	C21129	
R11445	2	C00006	
R05172	1	C06384	
R05172	1	C00014	
R11889	1	C00033	
R11889	1	C21747	
R12570	1	C00343	
R12570	1	C00001	
R12570	1	C01335	
R02466	1	C00011	
R02466	1	C00519	
R05370	1	C01327	
R05370	1	C06599	
R05994	1	G00123	
R05994	1	C00124	
R12414	1	C22143	
R12414	1	C00021	
R02772	1	C00024	
R02772	1	C11907	
R02772	1	C00025	
R11251	1	C00009	
R11251	1	C17698	
R09572	1	C00011	
R09572	1	C19706	
R09572	1	C00042	
R03477	1	C00077	
R03477	1	C01294	
R00336	1	C00035	
R00336	1	C00013	
R12172	2	C00001	
R12172	1	C21943	
R12172	2	C00996	
R04458	1	C05995	
R01909	1	C00627	
R01909	1	C00008	
R02155	1	C00021	
R02155	1	C05127	
R12307	1	C00001	
R12307	1	C22071	
R04259	1	C03585	
R05961	1	G00092	
R05961	1	C00124	
R06811	1	C10175	
R06811	1	C00015	
R04942	1	C00001	
R04942	1	C05699	
R06514	1	C00688	
R03945	1	C00080	
R03945	1	C00004	
R03945	1	C02576	
R08995	1	C05284	
R00860	1	C00030	
R00860	1	C00224	
R06488	1	C11981	
R06488	1	C00363	
R01718	1	C00031	
R01718	1	C00267	
R08134	1	C16495	
R06264	1	G10622	
R06264	1	G00008	
R07506	2	C00001	
R07506	1	C05440	
R07506	1	C00006	
R08377	1	C08748	
R06400	1	C00001	
R06400	1	C19079	
R06400	1	C00006	
R03623	1	C00021	
R03623	1	C02922	
R06573	1	C00001	
R06573	1	C00006	
R06573	1	C12205	
R03530	1	C01345	
R03530	1	C00008	
R08344	1	C16607	
R03440	1	C01249	
R03440	1	C00006	
R02652	1	C00625	
R04189	1	C00011	
R04189	1	C03415	
R04189	2	C00014	
R10448	1	C00021	
R10448	1	C12305	
R05397	1	C07094	
R05397	1	C00080	
R05397	1	C00004	
R07914	1	C16303	
R07914	1	C00015	
R08308	1	C00011	
R08308	1	C16592	
R08308	1	C00014	
R05704	1	C00011	
R05704	1	C01326	
R05704	2	C00030	
R03016	1	C00013	
R03016	1	C00863	
R05123	1	C06161	
R05123	1	C00021	
R10539	1	C03359	
R10539	1	C00022	
R10539	1	C00011	
R10539	1	C00042	
R11742	3	C00001	
R11742	1	C14818	
R11742	1	C21625	
R11742	3	C00028	
R09113	1	C18222	
R03136	1	C00080	
R03136	1	C01166	
R03136	1	C00126	
R10657	1	C20762	
R10657	1	C00008	
R05497	1	C06637	
R05497	1	C00698	
R01086	1	C00122	
R01086	1	C00062	
R08716	1	C11539	
R11655	1	C00080	
R11655	1	C00026	
R11655	1	C03401	
R11655	1	C00004	
R04509	1	C00008	
R04509	1	C04752	
R05688	1	C00080	
R05688	1	C11437	
R05688	1	C00005	
R11844	1	C00013	
R11844	1	C21705	
R07906	1	C16296	
R03802	1	C00031	
R03802	1	C02013	
R03755	1	C00010	
R03755	1	C00641	
R12492	1	C22205	
R12492	1	C00811	
R05177	1	C06399	
R07999	1	C01378	
R07999	1	C00080	
R07999	1	C00005	
R07917	1	C00021	
R07917	1	C16352	
R12413	1	C22142	
R01052	1	C00009	
R01052	1	C00301	
R02663	1	C05996	
R10382	1	C20552	
R10884	1	C20911	
R00951	1	C00020	
R00951	1	C00103	
R08007	1	C16408	
R08007	1	C00015	
R11435	6	C00001	
R11435	8	C00011	
R11435	8	C00010	
R11435	7	C00006	
R11435	1	C21357	
R04292	1	C00111	
R04292	1	C05840	
R03568	1	C00001	
R03568	1	C06730	
R03568	1	C00006	
R06062	1	G10501	
R06062	1	G10619	
R06711	1	C12377	
R12575	1	C00013	
R12575	1	C00020	
R12575	1	C20883	
R11722	1	C03064	
R02279	1	C00001	
R02279	1	C00011	
R02279	1	C00433	
R10166	1	C00021	
R10166	1	C20410	
R01422	1	C00013	
R01422	1	C00020	
R01422	1	C00512	
R09768	1	C19882	
R10600	1	C00033	
R10600	1	C00531	
R01325	1	C00001	
R01325	1	C00417	
R04225	1	C00011	
R04225	1	C15979	
R05228	1	C06564	
R05228	2	C00007	
R05228	2	C00026	
R12045	1	C21872	
R12045	1	C00015	
R07972	1	C00067	
R07972	1	C00001	
R07972	1	C07130	
R07972	1	C00006	
R09943	1	C00031	
R09943	1	C00636	
R03316	1	C00068	
R03316	1	C16254	
R12451	1	C00009	
R12451	1	C00058	
R01639	1	C00231	
R01639	1	C00008	
R02379	1	C00021	
R02379	1	C00482	
R05590	1	C00180	
R05590	1	C00014	
R07212	1	C15522	
R07212	1	C00355	
R08380	1	C00080	
R08380	1	C02110	
R08380	1	C00005	
R01629	1	C00001	
R01629	1	C00011	
R01629	1	C02814	
R01629	1	C00003	
R11509	1	C00021	
R11509	1	C21429	
R04436	1	C00021	
R04436	1	C05575	
R05207	1	C00001	
R05207	1	C06462	
R06083	1	G10512	(n+1)
R06083	1	G10619	
R06333	1	C11858	
R00956	1	C00013	
R00956	1	C00501	
R02756	1	C03372	
R02756	1	C00080	
R02756	1	C00005	
R05477	1	C06639	
R05477	1	C01327	
R07789	1	C16253	
R10874	1	C00363	
R10874	1	C15682	
R01091	1	C02486	
R01995	1	C04266	
R01995	1	C00015	
R05732	1	C00001	
R05732	1	C03161	
R05732	1	C05202	
R07698	1	C00094	
R07698	1	C03012	
R01255	1	C00763	
R05686	1	C07329	
R05686	1	C00080	
R05686	1	C00005	
R00049	1	C00031	
R00049	1	C04101	
R12249	1	C22037	
R08358	1	C03170	
R08358	1	C00072	
R10727	1	C21425	
R12596	1	C00013	
R12596	1	C00020	
R12596	1	C20885	
R11188	1	C01117	
R11188	1	C00009	
R04260	1	C03586	
R07440	1	C00001	
R07440	1	C05619	
R07440	1	C00006	
R07121	1	C14829	
R03551	1	C05616	
R03551	1	C00001	
R08371	1	C07667	
R10648	1	C00020	
R10648	1	C20751	
R06245	1	G01630	
R09148	1	C00001	
R09148	1	C07490	
R09148	1	C00003	
R10587	1	C00021	
R10587	1	C20660	
R09333	1	C18637	
R03718	1	C00010	
R03718	1	C01921	
R10089	3	C00001	
R10089	1	C00009	
R10089	1	C00018	
R10089	1	C00025	
R01462	1	C00187	
R01462	1	C00162	
R01236	1	C02885	
R01236	1	C00054	
R07788	1	C16251	
R01699	1	C00011	
R01699	1	C16255	
R09505	2	C00001	
R09505	1	C00720	
R06598	1	C12247	
R08633	1	C00283	
R08633	1	C17234	
R07770	1	C00013	
R07770	1	C16238	
