bigg_reaction_id	stoichiometry	product_bigg_id
DHQS	1	3dhq_c
DHQS	1	pi_c
DKGLCNR1	1	2dhguln_c
DKGLCNR1	1	nadp_c
DKGLCNR2x	1	5dglcn_c
DKGLCNR2x	1	nad_c
DKGLCNR2y	1	5dglcn_c
DKGLCNR2y	1	nadp_c
DMATT	1	grdp_c
DMATT	1	ppi_c
DMSOR1	1	dms_c
DMSOR1	1	h2o_c
DMSOR1	1	mqn8_c
DMSOR1pp	1	mqn8_c
DMSOR1pp	1	dms_p
DMSOR1pp	1	h2o_p
DMSOR2	1	2dmmq8_c
DMSOR2	1	dms_c
DMSOR2	1	h2o_c
DMSOR2pp	1	2dmmq8_c
DMSOR2pp	1	dms_p
DMSOR2pp	1	h2o_p
DMSOtex	1	dmso_p
DOXRBCNtpp	1	h_c
DOXRBCNtpp	1	doxrbcn_e
DPR	1	nadp_c
DPR	1	pant__R_c
DSBAO1	1	q8h2_c
DSBAO1	1	dsbaox_p
DSBAO2	1	mql8_c
DSBAO2	1	dsbaox_p
DSBGGT	1	dsbgrd_p
DSBGGT	1	gthox_p
DSERDHr	1	2amsa_c
DSERDHr	1	h_c
DSERDHr	1	nadph_c
DTMPK	1	adp_c
DTMPK	1	dtdp_c
DTMPtex	1	dtmp_p
DURIK1	1	adp_c
DURIK1	1	dump_c
DURIK1	1	h_c
DURIt2pp	1	duri_c
DURIt2pp	1	h_c
DURItex	1	duri_p
DUTPDP	1	dump_c
DUTPDP	1	h_c
DUTPDP	1	ppi_c
DXPRIi	1	2me4p_c
DXPRIi	1	nadp_c
E4PD	1	4per_c
E4PD	2.0	h_c
E4PD	1	nadh_c
EAR100x	1	dcaACP_c
EAR100x	1	nad_c
EAR100y	1	dcaACP_c
EAR100y	1	nadp_c
EAR120y	1	ddcaACP_c
EAR120y	1	nadp_c
EAR140y	1	myrsACP_c
EAR140y	1	nadp_c
EAR141x	1	nad_c
EAR141x	1	tdeACP_c
EAR161x	1	hdeACP_c
EAR161x	1	nad_c
EAR161y	1	hdeACP_c
EAR161y	1	nadp_c
EAR180x	1	nad_c
EAR180x	1	ocdcaACP_c
EAR180y	1	nadp_c
EAR180y	1	ocdcaACP_c
EAR181x	1	nad_c
EAR181x	1	octeACP_c
EAR181y	1	nadp_c
EAR181y	1	octeACP_c
EAR40y	1	butACP_c
EAR40y	1	nadp_c
EAR60y	1	hexACP_c
EAR60y	1	nadp_c
EAR80y	1	nadp_c
EAR80y	1	ocACP_c
ECA4OALpp	1	eca4colipa_p
ECA4OALpp	1	h_p
ECA4OALpp	1	udcpdp_p
ECAP2pp	1	eca3und_p
ECAP2pp	1	h_p
ECAP2pp	1	udcpdp_p
ECAP3pp	1	eca4und_p
ECAP3pp	1	h_p
ECAP3pp	1	udcpdp_p
ECAtpp	1	unagamuf_p
ECOAH1	1	b2coa_c
ECOAH1	1	h2o_c
ECOAH2	1	h2o_c
ECOAH2	1	hx2coa_c
ECOAH4	1	dc2coa_c
ECOAH4	1	h2o_c
ECOAH6	1	h2o_c
ECOAH6	1	td2coa_c
ECOAH8	1	h2o_c
ECOAH8	1	od2coa_c
EDTXS1	1	ACP_c
EDTXS1	1	kdo2lipid4L_c
EDTXS3	1	ACP_c
EDTXS3	1	kdo2lipid4p_c
EDTXS4	1	ACP_c
EDTXS4	1	lipa_cold_c
ENTERES	3.0	23dhbzs_c
ENTERES	3.0	h_c
ENTERES2	3.0	23dhbzs_c
ENTERES2	1	fe3_c
ENTERES2	3.0	h_c
EPMEACPR	1	nadp_c
EPMEACPR	1	pmeACP_c
ETHAAL	1	acald_c
ETHAAL	1	nh4_c
ETHAt2pp	1	etha_c
ETHAt2pp	1	h_c
ETHAtex	1	etha_p
ETOHtex	1	etoh_p
ETOHtrpp	1	etoh_c
F6PA	1	dha_c
F6PA	1	g3p_c
FA100ACPHi	1	ACP_c
FA100ACPHi	1	dca_c
FA100ACPHi	1	h_c
FA140ACPHi	1	ACP_c
FA140ACPHi	1	h_c
FA140ACPHi	1	ttdca_c
FA141ACPHi	1	ACP_c
FA141ACPHi	1	h_c
FA141ACPHi	1	ttdcea_c
FA160ACPHi	1	ACP_c
FA160ACPHi	1	h_c
FA160ACPHi	1	hdca_c
FA161ACPHi	1	ACP_c
FA161ACPHi	1	h_c
FA161ACPHi	1	hdcea_c
FACOAE100	1	coa_c
FACOAE100	1	dca_c
FACOAE100	1	h_c
FACOAE140	1	coa_c
FACOAE140	1	h_c
FACOAE140	1	ttdca_c
FACOAE160	1	coa_c
FACOAE160	1	h_c
FACOAE160	1	hdca_c
FACOAE180	1	coa_c
FACOAE180	1	h_c
FACOAE180	1	ocdca_c
FACOAE181	1	coa_c
FACOAE181	1	h_c
FACOAE181	1	ocdcea_c
FACOAE60	1	coa_c
FACOAE60	1	h_c
FACOAE60	1	hxa_c
FACOAE80	1	coa_c
FACOAE80	1	h_c
FACOAE80	1	octa_c
FACOAL100t2pp	1	amp_c
FACOAL100t2pp	1	dcacoa_c
FACOAL100t2pp	1	h_c
FACOAL100t2pp	1	ppi_c
FACOAL161t2pp	1	amp_c
FACOAL161t2pp	1	h_c
FACOAL161t2pp	1	hdcoa_c
FACOAL161t2pp	1	ppi_c
FACOAL180t2pp	1	amp_c
FACOAL180t2pp	1	h_c
FACOAL180t2pp	1	ppi_c
FACOAL180t2pp	1	stcoa_c
FADRx2	1	fadh2_c
FADRx2	1	nadp_c
FALDH2	1	Sfglutth_c
FALDH2	1	h_c
FALDH2	1	nadh_c
FBA	1	dhap_c
FBA	1	g3p_c
FBP	1	f6p_c
FBP	1	pi_c
FCI	1	fcl__L_c
FCLK	1	adp_c
FCLK	1	fc1p_c
FCLK	1	h_c
FCLT	2.0	h_c
FCLT	1	pheme_c
FDH4pp	1	q8h2_c
FDH4pp	1	co2_p
FDH4pp	1	h_p
FDMO2	1	fald_c
FDMO2	1	fmn_c
FDMO2	1	h_c
FDMO2	1	h2o_c
FDMO2	1	so3_c
FDMO3	1	acald_c
FDMO3	1	fmn_c
FDMO3	1	h_c
FDMO3	1	h2o_c
FDMO3	1	so3_c
FE2t2pp	1	fe2_c
FE2t2pp	1	h_c
FE2tex	1	fe2_p
FE2tpp	1	fe2_c
FE3DHBZR	1	23dhbzs_c
FE3DHBZR	1	fe3_c
FE3DHBZStonex	1	h_c
FE3DHBZStonex	1	fe3dhbzs_p
FE3HOXR1	1	fad_c
FE3HOXR1	2.0	fe2_c
FE3HOXR1	2.0	fe3hox_un_c
FE3HOXR1	2.0	h_c
FE3HOXR2	2.0	fe2_c
FE3HOXR2	2.0	fe3hox_un_c
FE3HOXR2	1	fmn_c
FE3HOXR2	2.0	h_c
FE3HOXUtpp	1	h_c
FE3HOXUtpp	1	fe3hox_un_e
FE3HOXabcpp	1	adp_c
FE3HOXabcpp	1	fe3hox_c
FE3HOXabcpp	1	h_c
FE3HOXabcpp	1	pi_c
FE3HOXexs	1	fe3hox_e
FE3Ri	1	fad_c
FE3Ri	2.0	fe2_c
FE3Ri	2.0	h_c
FE3tex	1	fe3_p
FECRMR1	1	fad_c
FECRMR1	2.0	fe2_c
FECRMR1	2.0	fecrm_un_c
FECRMR1	2.0	h_c
FECRMR2	2.0	fe2_c
FECRMR2	2.0	fecrm_un_c
FECRMR2	1	fmn_c
FECRMR2	2.0	h_c
FECRMR3	2.0	fe2_c
FECRMR3	2.0	fecrm_un_c
FECRMR3	2.0	h_c
FECRMR3	1	ribflv_c
FECRMUtpp	1	h_c
FECRMUtpp	1	fecrm_un_p
FECRMabcpp	1	adp_c
FECRMabcpp	1	fecrm_c
FECRMabcpp	1	h_c
FECRMabcpp	1	pi_c
FECRMexs	1	fecrm_e
FEENTERR1	2.0	enter_c
FEENTERR1	1	fad_c
FEENTERR1	2.0	fe2_c
FEENTERR1	2.0	h_c
FEENTERR2	2.0	enter_c
FEENTERR2	2.0	fe2_c
FEENTERR2	1	fmn_c
FEENTERR2	2.0	h_c
FEENTERR3	2.0	enter_c
FEENTERR3	2.0	fe2_c
FEENTERR3	2.0	h_c
FEENTERR3	1	ribflv_c
FEENTERexs	1	feenter_e
FEENTERtex	1	h_c
FEENTERtex	1	enter_e
FEOXAMR1	1	fad_c
FEOXAMR1	2.0	fe2_c
FEOXAMR1	2.0	feoxam_un_c
FEOXAMR1	2.0	h_c
FEOXAMR2	2.0	fe2_c
FEOXAMR2	2.0	feoxam_un_c
FEOXAMR2	1	fmn_c
FEOXAMR2	2.0	h_c
FEOXAMUtpp	1	h_c
FEOXAMUtpp	1	feoxam_un_p
FEOXAMabcpp	1	adp_c
FEOXAMabcpp	1	feoxam_c
FEOXAMabcpp	1	h_c
FEOXAMabcpp	1	pi_c
FESD1s	2.0	3fe4s_c
FESD1s	2.0	fe3_c
FESD1s	2.0	h2o_c
FESD2s	2.0	3fe4s_c
FESD2s	2.0	fe3_c
FESD2s	1	h2o_c
FESD2s	1	n2o_c
FORCT	1	for_c
FORCT	1	oxalcoa_c
FORt2pp	1	for_c
FORt2pp	1	h_c
FORtex	1	for_p
FORtppi	1	for_p
FRD2	1	mqn8_c
FRD2	1	succ_c
FRD3	1	2dmmq8_c
FRD3	1	succ_c
FRULYSK	1	adp_c
FRULYSK	1	frulysp_c
FRULYSK	1	h_c
FRULYSt2pp	1	frulys_c
FRULYSt2pp	1	h_c
FRUURt2rpp	1	fruur_c
FRUURt2rpp	1	h_c
FRUpts2pp	1	f6p_c
FRUpts2pp	1	pyr_c
FRUptspp	1	f1p_c
FRUptspp	1	pyr_c
FTHFLi	1	10fthf_c
FTHFLi	1	adp_c
FTHFLi	1	pi_c
FUCtpp	1	fuc__L_c
FUCtpp	1	h_c
FUM	1	mal__L_c
FUSAtex	1	fusa_p
FUSAtpp	1	h_c
FUSAtpp	1	fusa_e
G1PACT	1	acgam1p_c
G1PACT	1	coa_c
G1PACT	1	h_c
G1PPpp	1	glc__D_p
G1PPpp	1	pi_p
G1PTT	1	dtdpglu_c
G1PTT	1	ppi_c
G1SAT	1	5aop_c
G3PAT141	1	1tdec7eg3p_c
G3PAT141	1	ACP_c
G3PAT160	1	1hdecg3p_c
G3PAT160	1	ACP_c
G3PAT180	1	1odecg3p_c
G3PAT180	1	ACP_c
G3PD5	1	dhap_c
G3PD5	1	q8h2_c
G3PEtex	1	g3pe_p
G3PIabcpp	1	adp_c
G3PIabcpp	1	g3pi_c
G3PIabcpp	1	h_c
G3PIabcpp	1	pi_c
G3PItex	1	g3pi_p
G3PSabcpp	1	adp_c
G3PSabcpp	1	g3ps_c
G3PSabcpp	1	h_c
G3PSabcpp	1	pi_c
G3PT	1	glyc_c
G3PT	1	pi_c
G6PDA	1	f6p_c
G6PDA	1	nh4_c
G6PDH2r	1	6pgl_c
G6PDH2r	1	h_c
G6PDH2r	1	nadph_c
G6PP	1	glc__D_c
G6PP	1	pi_c
G6Pt6_2pp	1	g6p_c
G6Pt6_2pp	2.0	pi_p
G6Ptex	1	g6p_p
GAL1Ptex	1	gal1p_p
GALCTD	1	5dh4dglc_c
GALCTD	1	h2o_c
GALCTNLtex	1	galctn__L_p
GALCTNtex	1	galctn__D_p
GALM2pp	1	gal_p
GALT1	1	gagicolipa_c
GALT1	1	h_c
GALT1	1	udp_c
GALTptspp	1	galt1p_c
GALTptspp	1	pyr_c
GALURt2rpp	1	galur_c
GALURt2rpp	1	h_c
GALURtex	1	galur_p
GALabcpp	1	adp_c
GALabcpp	1	gal_c
GALabcpp	1	h_c
GALabcpp	1	pi_c
GALt2pp	1	gal_c
GALt2pp	1	h_c
GAM6Pt6_2pp	1	gam6p_c
GAM6Pt6_2pp	2.0	pi_p
GAMptspp	1	gam6p_c
GAMptspp	1	pyr_c
GAMtex	1	gam_p
GART	1	adp_c
GART	1	fgam_c
GART	1	h_c
GART	1	pi_c
GBBTNtex	1	gbbtn_p
GDMANE	1	gdpofuc_c
GDPMNP	1	gmp_c
GDPMNP	2.0	h_c
GDPMNP	1	man1p_c
GDPtex	1	gdp_p
GGGABAH	1	4abut_c
GGGABAH	1	glu__L_c
GHMT2r	1	gly_c
GHMT2r	1	h2o_c
GHMT2r	1	mlthf_c
GLCDpp	1	q8h2_c
GLCDpp	1	glcn_p
GLCDpp	1	h_p
GLCP	1	g1p_c
GLCP2	1	g1p_c
GLCRAL	1	2h3oppan_c
GLCRAL	1	pyr_c
GLCRD	1	5dh4dglc_c
GLCRD	1	h2o_c
GLCRt2rpp	1	glcr_c
GLCRt2rpp	1	h_c
GLCS1	1	adp_c
GLCS1	1	glycogen_c
GLCS1	1	h_c
GLCTR1	1	gicolipa_c
GLCTR1	1	h_c
GLCTR1	1	udp_c
GLCTR2	1	ggagicolipa_c
GLCTR2	1	h_c
GLCTR2	1	udp_c
GLCTR3	1	gggagicolipa_c
GLCTR3	1	h_c
GLCTR3	1	udp_c
GLCUR1Ptex	1	glcur1p_p
GLCURtex	1	glcur_p
GLDBRAN2	1	glycogen_c
GLGC	1	adpglc_c
GLGC	1	ppi_c
GLNS	1	adp_c
GLNS	1	gln__L_c
GLNS	1	h_c
GLNS	1	pi_c
GLNtex	1	gln__L_p
GLUCYS	1	adp_c
GLUCYS	1	glucys_c
GLUCYS	1	h_c
GLUCYS	1	pi_c
GLUDC	1	4abut_c
GLUDC	1	co2_c
GLUNpp	1	glu__L_p
GLUNpp	1	nh4_p
GLUPRT	1	glu__L_c
GLUPRT	1	ppi_c
GLUPRT	1	pram_c
GLUR	1	glu__L_c
GLUSy	2.0	glu__L_c
GLUSy	1	nadp_c
GLUTRS	1	amp_c
GLUTRS	1	glutrna_c
GLUTRS	1	ppi_c
GLUabcpp	1	adp_c
GLUabcpp	1	glu__L_c
GLUabcpp	1	h_c
GLUabcpp	1	pi_c
GLUtex	1	glu__L_p
GLXCL	1	2h3oppan_c
GLXCL	1	co2_c
GLYALDtex	1	glyald_p
GLYALDtpp	1	glyald_c
GLYBabcpp	1	adp_c
GLYBabcpp	1	glyb_c
GLYBabcpp	1	h_c
GLYBabcpp	1	pi_c
GLYBt2pp	1	glyb_c
GLYBt2pp	1	h_c
GLYBtex	1	glyb_p
GLYC3Pt6pp	1	glyc3p_c
GLYC3Pt6pp	1	pi_p
GLYCAt2rpp	1	glyc__R_c
GLYCAt2rpp	1	h_c
GLYCAtex	1	glyc__R_p
GLYCDx	1	dha_c
GLYCDx	1	h_c
GLYCDx	1	nadh_c
GLYCK	1	3pg_c
GLYCK	1	adp_c
GLYCK	1	h_c
GLYCK2	1	2pg_c
GLYCK2	1	adp_c
GLYCK2	1	h_c
GLYCL	1	co2_c
GLYCL	1	mlthf_c
GLYCL	1	nadh_c
GLYCL	1	nh4_c
GLYCLTDx	1	glyclt_c
GLYCLTDx	1	nad_c
GLYCLTt4pp	1	glyclt_c
GLYCLTt4pp	1	na1_c
GLYCLTtex	1	glyclt_p
GLYCTO2	1	glx_c
GLYCTO2	1	q8h2_c
GLYCTO3	1	glx_c
GLYCTO3	1	mql8_c
GLYCTO4	1	2dmmql8_c
GLYCTO4	1	glx_c
GLYCtex	1	glyc_p
GLYK	1	adp_c
GLYK	1	glyc3p_c
GLYK	1	h_c
GLYOX	1	gthrd_c
GLYOX	1	h_c
GLYOX	1	lac__D_c
GLYOX3	1	h_c
GLYOX3	1	lac__D_c
GLYt2pp	1	gly_c
GLYt2pp	1	h_c
GLYt4pp	1	gly_c
GLYt4pp	1	na1_c
GMAND	1	gdpddman_c
GMAND	1	h2o_c
GMHEPAT	1	adphep_DD_c
GMHEPAT	1	ppi_c
GMHEPK	1	adp_c
GMHEPK	1	gmhep17bp_c
GMHEPK	1	h_c
GMPR	1	imp_c
GMPR	1	nadp_c
GMPR	1	nh4_c
GMPS2	1	amp_c
GMPS2	1	glu__L_c
GMPS2	1	gmp_c
GMPS2	2.0	h_c
GMPS2	1	ppi_c
GND	1	co2_c
GND	1	nadph_c
GND	1	ru5p__D_c
GP4GH	2.0	gdp_c
GP4GH	2.0	h_c
GPDDA1pp	1	chol_p
GPDDA1pp	1	glyc3p_p
GPDDA1pp	1	h_p
GPDDA2	1	etha_c
GPDDA2	1	glyc3p_c
GPDDA2	1	h_c
GPDDA3	1	glyc3p_c
GPDDA3	1	h_c
GPDDA3	1	ser__L_c
GPDDA3pp	1	glyc3p_p
GPDDA3pp	1	h_p
GPDDA3pp	1	ser__L_p
GPDDA4	1	glyc_c
GPDDA4	1	glyc3p_c
GPDDA4	1	h_c
GPDDA4pp	1	glyc_p
GPDDA4pp	1	glyc3p_p
GPDDA4pp	1	h_p
GPDDA5	1	glyc3p_c
GPDDA5	1	h_c
GPDDA5	1	inost_c
GPDDA5pp	1	glyc3p_p
GPDDA5pp	1	h_p
GPDDA5pp	1	inost_p
GRTT	1	frdp_c
GRTT	1	ppi_c
GRXR	1	grxrd_c
GRXR	1	gthox_c
GSNK	1	adp_c
GSNK	1	gmp_c
GSNK	1	h_c
GSPMDA	1	gthrd_c
GSPMDA	1	spmd_c
GTHOXtex	1	gthox_p
GTHOr	2.0	gthrd_c
GTHOr	1	nadp_c
GTHRDabc2pp	1	adp_c
GTHRDabc2pp	1	h_c
GTHRDabc2pp	1	pi_c
GTHRDabc2pp	1	gthrd_p
GTHRDabcpp	1	adp_c
GTHRDabcpp	1	gthrd_c
GTHRDabcpp	1	h_c
GTHRDabcpp	1	pi_c
GTHRDtex	1	gthrd_p
GTHS	1	adp_c
GTHS	1	gthrd_c
GTHS	1	h_c
GTHS	1	pi_c
GTPCI	1	ahdt_c
GTPCI	1	for_c
GTPCI	1	h_c
GTPCII2	1	25drapp_c
GTPCII2	1	for_c
GTPCII2	2.0	h_c
GTPCII2	1	ppi_c
GTPDPK	1	amp_c
GTPDPK	1	gdptp_c
GTPDPK	1	h_c
GTPHs	1	nh4_c
GTPHs	1	xtp_c
GTPtex	1	gtp_p
GUAPRT	1	gmp_c
GUAPRT	1	ppi_c
GUAtex	1	gua_p
GUAtpp	1	gua_c
GUI1	1	fruur_c
GUI2	1	tagur_c
H2O2tex	1	h2o2_p
H2Stex	1	h2s_p
H2tex	1	h2_p
H2tpp	1	h2_c
HACD4	1	3hdcoa_c
HACD4	1	nad_c
HACD5	1	3hddcoa_c
HACD5	1	nad_c
HACD7	1	3hhdcoa_c
HACD7	1	nad_c
HBZOPT	1	3ophb_c
HBZOPT	1	ppi_c
HCINNMt2rpp	1	3hcinnm_c
HCINNMt2rpp	1	h_c
HCYSMT	1	ahcys_c
HCYSMT	1	h_c
HCYSMT	1	met__L_c
HCYSMT2	1	h_c
HCYSMT2	2.0	met__L_c
HDCEAtexi	1	hdcea_p
HEMEOS	1	hemeO_c
HEMEOS	1	ppi_c
HEPT2	1	adp_c
HEPT2	1	h_c
HEPT2	1	hhlipa_c
HEX4	1	adp_c
HEX4	1	h_c
HEX4	1	man6p_c
HG2abcpp	1	adp_c
HG2abcpp	1	h_c
HG2abcpp	1	pi_c
HG2abcpp	1	hg2_p
HG2t3pp	1	h_c
HG2t3pp	1	hg2_p
HISTD	3.0	h_c
HISTD	1	his__L_c
HISTD	2.0	nadh_c
HISabcpp	1	adp_c
HISabcpp	1	h_c
HISabcpp	1	his__L_c
HISabcpp	1	pi_c
HISt2rpp	1	h_c
HISt2rpp	1	his__L_c
HIStex	1	his__L_p
HMBS	1	hmbil_c
HMBS	4.0	nh4_c
HOPNTAL	1	acald_c
HOPNTAL	1	pyr_c
HPPPNDO	1	h_c
HPPPNDO	1	hkndd_c
HPPPNt2rpp	1	3hpppn_c
HPPPNt2rpp	1	h_c
HPYRRx	1	glyc__R_c
HPYRRx	1	nad_c
HSK	1	adp_c
HSK	1	h_c
HSK	1	phom_c
HSST	1	coa_c
HSST	1	suchms_c
HSTPT	1	akg_c
HSTPT	1	hisp_c
HYD3pp	1	2dmmql8_c
HYD3pp	2.0	h_p
HYPOE	1	pi_c
HYPOE	1	pydam_c
HYXNtex	1	hxan_p
Htex	1	h_p
I2FE2SR	4.0	h_c
I2FE2SR	1	iscs_c
I2FE2SR	1	iscu_2fe2s_c
I4FE4ST	1	4fe4s_c
I4FE4ST	1	iscu_c
ICHORS	1	ichor_c
ICYSDS	1	ala__L_c
ICYSDS	1	iscssh_c
IDOND	1	idon__L_c
IDOND	1	nad_c
IDOND2	1	idon__L_c
IDOND2	1	nadp_c
IG3PS	1	aicar_c
IG3PS	1	eig3p_c
IG3PS	1	glu__L_c
IG3PS	1	h_c
IGPDH	1	h2o_c
IGPDH	1	imacp_c
IGPS	1	3ig3p_c
IGPS	1	co2_c
IGPS	1	h2o_c
ILETA	1	3mop_c
ILETA	1	glu__L_c
ILEtex	1	ile__L_p
IMPD	1	h_c
IMPD	1	nadh_c
IMPD	1	xmp_c
IMPtex	1	imp_p
INDOLEt2pp	1	h_p
INDOLEt2pp	1	indole_p
INSK	1	adp_c
INSK	1	h_c
INSK	1	imp_c
INStex	1	ins_p
IPDPS	1	h2o_c
IPDPS	1	ipdp_c
IPDPS	1	nad_c
IPMD	1	3c4mop_c
IPMD	1	h_c
IPMD	1	nadh_c
IPPMIa	1	2ippm_c
IPPMIa	1	h2o_c
IPPMIb	1	3c3hmp_c
IPPS	1	3c3hmp_c
IPPS	1	coa_c
IPPS	1	h_c
ISETACtex	1	isetac_p
KARA2	1	23dhmp_c
KARA2	1	nadp_c
KDOPP	1	kdo_c
KDOPP	1	pi_c
Kabcpp	1	adp_c
Kabcpp	1	h_c
Kabcpp	1	k_c
Kabcpp	1	pi_c
Kt2pp	1	h_c
Kt2pp	1	k_c
Kt3pp	1	h_c
Kt3pp	1	k_p
Ktex	1	k_p
L_LACD3	1	mql8_c
L_LACD3	1	pyr_c
LACZ	1	gal_c
LACZ	1	glc__D_c
LALALGLUtex	1	LalaLglu_p
LALALGLUtpp	1	LalaLglu_c
LALALGLUtpp	1	h_c
LALDO3	1	lald__L_c
LALDO3	1	nadp_c
LALGP	1	ala__L_c
LALGP	1	glu__L_c
LCADi	2.0	h_c
LCADi	1	lac__L_c
LCADi	1	nadh_c
LCTSt3ipp	1	h_c
LCTSt3ipp	1	lcts_p
LCTStex	1	lcts_p
LCTStpp	1	h_c
LCTStpp	1	lcts_c
LDH_D2	1	pyr_c
LDH_D2	1	q8h2_c
LEUTAi	1	akg_c
LEUTAi	1	leu__L_c
LEUTRS	1	amp_c
LEUTRS	1	leutrna_c
LEUTRS	1	ppi_c
LEUt2rpp	1	h_c
LEUt2rpp	1	leu__L_c
LGTHL	1	lgt__S_c
LIPACabcpp	1	adp_c
LIPACabcpp	1	h_c
LIPACabcpp	1	pi_c
LIPACabcpp	1	lipa_cold_p
LIPATPT	1	lipoamp_c
LIPATPT	1	ppi_c
LIPAabcpp	1	adp_c
LIPAabcpp	1	h_c
LIPAabcpp	1	pi_c
LIPAabcpp	1	lipa_p
LIPOCT	1	ACP_c
LIPOCT	1	octapb_c
LIPOt2pp	1	h_c
LIPOt2pp	1	lipoate_c
LPLIPAL1A140pp	1	glyc3p_p
LPLIPAL1A140pp	1	h_p
LPLIPAL1A140pp	1	ttdca_p
LPLIPAL1A141pp	1	glyc3p_p
LPLIPAL1A141pp	1	h_p
LPLIPAL1A141pp	1	ttdcea_p
LPLIPAL1A161pp	1	glyc3p_p
LPLIPAL1A161pp	1	h_p
LPLIPAL1A161pp	1	hdcea_p
LPLIPAL1A181pp	1	glyc3p_p
LPLIPAL1A181pp	1	h_p
LPLIPAL1A181pp	1	ocdcea_p
LPLIPAL1E140pp	1	g3pe_p
LPLIPAL1E140pp	1	h_p
LPLIPAL1E140pp	1	ttdca_p
LPLIPAL1E141pp	1	g3pe_p
LPLIPAL1E141pp	1	h_p
LPLIPAL1E141pp	1	ttdcea_p
LPLIPAL1E180pp	1	g3pe_p
LPLIPAL1E180pp	1	h_p
LPLIPAL1E180pp	1	ocdca_p
LPLIPAL1E181pp	1	g3pe_p
LPLIPAL1E181pp	1	h_p
LPLIPAL1E181pp	1	ocdcea_p
LPLIPAL1G141pp	1	g3pg_p
LPLIPAL1G141pp	1	h_p
LPLIPAL1G141pp	1	ttdcea_p
LPLIPAL1G161pp	1	g3pg_p
LPLIPAL1G161pp	1	h_p
LPLIPAL1G161pp	1	hdcea_p
LPLIPAL1G180pp	1	g3pg_p
LPLIPAL1G180pp	1	h_p
LPLIPAL1G180pp	1	ocdca_p
LPLIPAL1G181pp	1	g3pg_p
LPLIPAL1G181pp	1	h_p
LPLIPAL1G181pp	1	ocdcea_p
LPLIPAL2A120	1	ddca_c
LPLIPAL2A120	1	glyc3p_c
LPLIPAL2A120	2.0	h_c
LPLIPAL2ATE120	1	apg120_c
LPLIPAL2ATE120	1	g3pe_c
LPLIPAL2ATE161	1	apg161_c
LPLIPAL2ATE161	1	g3pe_c
LPLIPAL2ATG141	1	apg141_c
LPLIPAL2ATG141	1	g3pg_c
LPLIPAL2ATG160	1	apg160_c
LPLIPAL2ATG160	1	g3pg_c
LPLIPAL2ATG161	1	apg161_c
LPLIPAL2ATG161	1	g3pg_c
LPLIPAL2E120	1	ddca_c
LPLIPAL2E120	1	g3pe_c
LPLIPAL2E120	1	h_c
LPLIPAL2E141	1	g3pe_c
LPLIPAL2E141	1	h_c
LPLIPAL2E141	1	ttdcea_c
LPLIPAL2E160	1	g3pe_c
LPLIPAL2E160	1	h_c
LPLIPAL2E160	1	hdca_c
LPLIPAL2E161	1	g3pe_c
LPLIPAL2E161	1	h_c
LPLIPAL2E161	1	hdcea_c
LPLIPAL2E180	1	g3pe_c
LPLIPAL2E180	1	h_c
LPLIPAL2E180	1	ocdca_c
LPLIPAL2G140	1	g3pg_c
LPLIPAL2G140	1	h_c
LPLIPAL2G140	1	ttdca_c
LPLIPAL2G141	1	g3pg_c
LPLIPAL2G141	1	h_c
LPLIPAL2G141	1	ttdcea_c
LYSTRS	1	amp_c
LYSTRS	1	lystrna_c
LYSTRS	1	ppi_c
LYSabcpp	1	adp_c
LYSabcpp	1	h_c
LYSabcpp	1	lys__L_c
LYSabcpp	1	pi_c
LYStex	1	lys__L_p
LYXt2pp	1	h_c
LYXt2pp	1	lyx__L_c
MACPD	1	acACP_c
MACPD	1	co2_c
MALCOAMT	1	ahcys_c
MALCOAMT	1	malcoame_c
MALS	1	coa_c
MALS	1	h_c
MALS	1	mal__L_c
MALTHXtexi	1	malthx_p
MALTPTtexi	1	maltpt_p
MALTTRtexi	1	malttr_p
MALTTTRabcpp	1	adp_c
MALTTTRabcpp	1	h_c
MALTTTRabcpp	1	maltttr_c
MALTTTRabcpp	1	pi_c
MALTabcpp	1	adp_c
MALTabcpp	1	h_c
MALTabcpp	1	malt_c
MALTabcpp	1	pi_c
MALt2_3pp	3.0	h_c
MALt2_3pp	1	mal__L_c
MALtex	1	mal__L_p
MAN1PT2	1	gdpmann_c
MAN1PT2	1	pi_c
MAN6Pt6_2pp	1	man6p_c
MAN6Pt6_2pp	2.0	pi_p
MAN6Ptex	1	man6p_p
MANPGH	1	glyc__R_c
MANPGH	1	man6p_c
MDDCP1pp	1	ala__D_p
MDDCP1pp	1	murein4px4p_p
MDDCP2pp	1	ala__D_p
MDDCP2pp	1	murein4px4px4p_p
MDDCP4pp	1	ala__D_p
MDDCP4pp	1	murein4p4p_p
MDDCP5pp	1	ala__D_p
MDDCP5pp	1	murein4p3p_p
MDDEP1pp	1	murein4p4p_p
MDH2	1	oaa_c
MDH2	1	q8h2_c
MDH3	1	mql8_c
MDH3	1	oaa_c
ME1	1	co2_c
ME1	1	nadh_c
ME1	1	pyr_c
MECDPS	1	2mecdp_c
MECDPS	1	cmp_c
MELIBt3ipp	1	h_c
MELIBt3ipp	1	melib_p
MEPCT	1	4c2me_c
MEPCT	1	ppi_c
METAT	1	amet_c
METAT	1	pi_c
METAT	1	ppi_c
METDabcpp	1	adp_c
METDabcpp	1	h_c
METDabcpp	1	met__D_c
