bigg_reaction_id	stoichiometry	substrate_bigg_id
12dgr2_ST	14.0	12dgr140_p
12dgr2_ST	4.0	12dgr161_p
12dgr2_ST	3.0	12dgr181_p
12dgr2_ST	2.0	12dgr180_p
OA4L_ST	25.0	udcpo4_p
OA5VL_ST	100.0	udcpo5_p
OAO4t3ex	1	udcpo4_p
SALCHS4Hpp	1	h2o_p
SALCHS4Hpp	1	salchs4_p
DHBSZ3tex	1	23dhbzs3_p
DHBSZ3FEtonex	1	h_p
DHBSZ3FEtonex	1	fe3dhbzs3_e
DHBSZ3FEabcpp	1	h2o_c
DHBSZ3FEabcpp	1	atp_c
DHBSZ3FEabcpp	1	fe3dhbzs3_p
FEDHBZS3R2	2.0	fe3dhbzs3_c
FEDHBZS3R2	1	fmnh2_c
SALCHS2tex	1	salchs2_p
FEROXBFER1	2.0	feroxBfe_c
FEROXBFER1	1	fadh2_c
FEROXBFER3	2.0	feroxBfe_c
FEROXBFER3	1	rbflvrd_c
FEROXEFER1	2.0	feroxEfe_c
FEROXEFER1	1	fadh2_c
FEROXEFER2	2.0	feroxEfe_c
FEROXEFER2	1	fmnh2_c
FEROXGFER1	2.0	feroxGfe_c
FEROXGFER1	1	fadh2_c
FEROXGFER3	2.0	feroxGfe_c
FEROXGFER3	1	rbflvrd_c
GULNLR	2.0	nad_c
GULNLR	1	guln__L_c
APOLPPS	1	h2o_c
APOLPPS	1	diglyceride_prolpp_c
DHBSH_1	1	h2o_c
DHBSH_1	1	23dhbzs_c
ALPATE160pp_1	1	pe160_p
ALPATE160pp_1	1	apolpp_p
ALPATG160pp_1	1	pg160_p
ALPATG160pp_1	1	apolpp_p
BIOMASS_iRR1083_metals	59.964348	atp_c
BIOMASS_iRR1083_metals	53.303945	h2o_c
BIOMASS_iRR1083_metals	1.498961	gly_c
BIOMASS_iRR1083_metals	0.748399	ala__L_c
BIOMASS_iRR1083_metals	0.374015	asp__L_c
BIOMASS_iRR1083_metals	0.349831	thr__L_c
BIOMASS_iRR1083_metals	0.317225	ser__L_c
BIOMASS_iRR1083_metals	0.311404	lys__L_c
BIOMASS_iRR1083_metals	0.284577	val__L_c
BIOMASS_iRR1083_metals	0.272689	asn__L_c
BIOMASS_iRR1083_metals	0.256971	pro__L_c
BIOMASS_iRR1083_metals	0.256058	glu__L_c
BIOMASS_iRR1083_metals	0.206491	leu__L_c
BIOMASS_iRR1083_metals	0.200228	gln__L_c
BIOMASS_iRR1083_metals	0.186332	gtp_c
BIOMASS_iRR1083_metals	0.1776	k_c
BIOMASS_iRR1083_metals	0.166895	ctp_c
BIOMASS_iRR1083_metals	0.154549	utp_c
BIOMASS_iRR1083_metals	0.13874	phe__L_c
BIOMASS_iRR1083_metals	0.130805	arg__L_c
BIOMASS_iRR1083_metals	0.104726	met__L_c
BIOMASS_iRR1083_metals	0.087887	trp__L_c
BIOMASS_iRR1083_metals	0.087361	ile__L_c
BIOMASS_iRR1083_metals	0.067143	his__L_c
BIOMASS_iRR1083_metals	0.05	5mthf_c
BIOMASS_iRR1083_metals	0.049404	peptido_ST_p
BIOMASS_iRR1083_metals	0.040246	tyr__L_c
BIOMASS_iRR1083_metals	0.035	ptrc_c
BIOMASS_iRR1083_metals	0.028567	dctp_c
BIOMASS_iRR1083_metals	0.028567	dgtp_c
BIOMASS_iRR1083_metals	0.027476	glycogen_c
BIOMASS_iRR1083_metals	0.026137	datp_c
BIOMASS_iRR1083_metals	0.026137	dttp_c
BIOMASS_iRR1083_metals	0.017197	cys__L_c
BIOMASS_iRR1083_metals	0.007895	mg2_c
BIOMASS_iRR1083_metals	0.007106	fe2_c
BIOMASS_iRR1083_metals	0.007	spmd_c
BIOMASS_iRR1083_metals	0.004737	cl_c
BIOMASS_iRR1083_metals	0.004737	ca2_c
BIOMASS_iRR1083_metals	0.003158	cobalt2_c
BIOMASS_iRR1083_metals	0.003158	cu2_c
BIOMASS_iRR1083_metals	0.003158	zn2_c
BIOMASS_iRR1083_metals	0.003158	mn2_c
BIOMASS_iRR1083_metals	0.003158	mobd_c
BIOMASS_iRR1083_metals	0.003	udpg_c
BIOMASS_iRR1083_metals	0.00215	nad_c
BIOMASS_iRR1083_metals	0.001531	pe2_ST_p
BIOMASS_iRR1083_metals	0.001	amp_c
BIOMASS_iRR1083_metals	0.000937	colipaOA_e
BIOMASS_iRR1083_metals	0.00042	pg2_ST_p
BIOMASS_iRR1083_metals	0.0004	nadph_c
BIOMASS_iRR1083_metals	0.000223	sheme_c
BIOMASS_iRR1083_metals	0.000188	12dgr2_ST_p
BIOMASS_iRR1083_metals	0.00013	nadp_c
BIOMASS_iRR1083_metals	5e-05	accoa_c
BIOMASS_iRR1083_metals	5e-05	nadh_c
BIOMASS_iRR1083_metals	1.4e-05	clpn2_ST_p
BIOMASS_iRR1083_metals	1e-05	fad_c
BIOMASS_iRR1083_metals	6e-06	coa_c
BIOMASS_iRR1083_metals	4e-06	ps2_ST_p
BIOMASS_iRR1083_metals	4e-06	pa2_ST_p
BIOMASS_iRR1083_metals	3e-06	succoa_c
EX_2obut_e	1	2obut_e
EX_3httdca_e	1	3httdca_e
EX_3mb_e	1	3mb_e
EX_4crsol_e	1	4crsol_e
EX_4hba_e	1	4hba_e
EX_aso4_e	1	aso4_e
EX_bzalc_e	1	bzalc_e
EX_elar_e	1	elar_e
EX_elco_e	1	elco_e
EX_gm1lipb_e	1	gm1lipb_e
EX_gm2lipa_e	1	gm2lipa_e
EX_ibt_e	1	ibt_e
EX_phenol_e	1	phenol_e
EX_tc4_e	1	tc4_e
EX_u4_e	1	u4_e
EX_u6_e	1	u6_e
EX_v5_e	1	v5_e
2OBUTtex	1	2obut_e
3HOPCD	1	3hpimcoa_c
3HOPCD	1	nad_c
3MBt2pp	1	3mb_p
3MBt2pp	1	h_p
3MBt4pp	1	3mb_p
3MBt4pp	1	na1_p
3MBtex	1	3mb_e
4HBALDt2pp	1	4hbald_p
4HBALDt2pp	1	h_p
4HBALDtex	1	4hbald_e
4HBCOAH	1	4hbutcoa_c
5HBZIDS2	1	air_c
AGMDA	1	agm_c
AGMDA	1	h2o_c
ALCD4	1	btoh_c
ALCD4	1	nad_c
ASO4rt2rpp	1	aso4_p
ASO4rt2rpp	1	h_p
ASO4tex	1	aso4_e
ASR2	1	aso4_c
ASR2	1	trdrd_c
BCR6pp	1	benzcoa_c
BCR6pp	1	fdxr_42_c
BCR6pp	6.0	h_p
BSCT	1	coa_c
BSCT	4.0	h_c
BSCT	1	sbzcoa_c
BTOHt2rpp	1	btoh_p
BTOHt2rpp	1	h_p
BTOHtex	1	btoh_e
BZALt2pp	1	bzal_p
BZALt2pp	1	h_p
BZALtex	1	bzal_p
BZSS	1	fum_c
BZSS	1	tol_c
CA2abc1pp	1	atp_c
CA2abc1pp	1	ca2_c
CA2abc1pp	1	h2o_c
CA2abcpp	1	atp_c
CA2abcpp	1	h2o_c
CA2abcpp	1	ca2_p
CBPAH	1	Ncbmpts_c
CBPAH	2.0	h_c
CBPAH	2.0	h2o_c
CDGS1	1	cph4_c
CDGS1	1	amet_c
CDGS1	2.0	flxr_c
CDGS1	2.0	h_c
CHDCCH	1	ch15deccoa_c
CHDCCH	1	h2o_c
CITCIb	1	citac_c
CITCIb	1	h2o_c
CITMS	1	accoa_c
CITMS	1	h2o_c
CITMS	1	pyr_c
CMPDAi	1	cmp_c
CMPDAi	1	h_c
CMPDAi	1	h2o_c
COBALTt4pp	1	cobalt2_c
COBALTt4pp	1	h_p
COBALTt4pp	1	k_p
CPPPGOAN2	2.0	amet_c
CPPPGOAN2	1	cpppg3_c
CPPPGOAN2	2.0	fdxo_42_c
CPPPGOAN2	2.0	nadph_c
CRO4t3pp	1	cro4_c
CRO4t3pp	1	h_p
CRO4tex	1	cro4_e
CUabcpp	1	atp_c
CUabcpp	1	h2o_c
CUabcpp	1	cu2_p
CYOO2pp	2.0	focytC_c
CYOO2pp	4.0	h_c
CYOO2pp	0.5	o2_c
CYSLY3	1	cys__L_c
CYSLY3	1	h_c
CYSLY3	1	nadph_c
CYTBCYTC	1	ficytC_c
CYTBCYTC	1	focytc_c
DHNAS	1	cdhxfut_c
DPLPTAT	1	amet_c
DPLPTAT	1	dptne_c
DPLPTAT	2.0	flxr_c
DPLPTAT	1	h_c
EDTXS2N	1	kdo2lipid4Ln_c
EDTXS2N	1	myrsACP_c
FACOAL40t2pp	1	atp_c
FACOAL40t2pp	1	coa_c
FACOAL40t2pp	1	but_p
FACOAL40t2pp	1	h_p
FACOAL50It2pp	1	atp_c
FACOAL50It2pp	1	coa_c
FACOAL50It2pp	1	3mb_p
FACOAL50It2pp	1	h_p
FACOAL50t2pp	1	atp_c
FACOAL50t2pp	1	coa_c
FACOAL50t2pp	1	h_p
FACOAL50t2pp	1	pta_p
FE2t4pp	1	fe2_c
FE2t4pp	1	h_p
FE2t4pp	1	k_p
FLNDPR2r	2.0	flxr_c
FLNDPR2r	1	h_c
FLNDPR2r	1	nadh_c
FLNDPR2r	2.0	nadp_c
FRD2rpp	1	mqn8_c
FRD2rpp	1	succ_c
FRD2rpp	2.0	h_p
FRDPPCR2	1	fdxo_42_c
FRDPPCR2	2.0	h_p
FRDPPCR2	2.0	ppc1r_p
FRNDPR2r	1	fdxr_42_c
FRNDPR2r	1	h_c
FRNDPR2r	1	nadh_c
FRNDPR2r	2.0	nadp_c
FUTS	1	chor_c
FUTS	1	h_c
FUTS	1	imp_c
FUTS	1	pep_c
GLCTR4	1	hhlipa_c
GLCTR4	1	udpg_c
GLCTR4N	1	hhlipan_c
GLCTR4N	1	udpg_c
GLYTA	1	glu__L_c
GLYTA	1	glx_c
GM1LIPA3ODAex	1	gm1lipa_e
GM1LIPA3ODAex	1	h2o_e
GM1LIPAabctex	1	atp_c
GM1LIPAabctex	1	h2o_c
GM1LIPAabctex	1	gm1lipa_p
GM2LIPAabctex	1	atp_c
GM2LIPAabctex	1	h2o_c
GM2LIPAabctex	1	gm2lipa_p
HDR3	1	fdxr_42_c
HDR3	4.0	h_c
HDR3	4.0	lplarg_c
HDR3	1	mql8_c
HDR3	2.0	nadph_c
HEPT2N	1	adphep_LD_c
HEPT2N	1	hlipan_c
HEPT5N	1	adphep_LD_c
HEPT5N	1	ghhlipan_c
HGR	1	hg2_c
HGR	1	nadph_c
HOCCD	1	6hch1eccoa_c
HOCCD	1	nad_c
HP5CD	1	1p3h5c_c
HP5CD	2.0	h2o_c
HP5CD	1	nad_c
HVCD	1	3optcoa_c
HVCD	1	h_c
HVCD	1	nadh_c
HXANt2pp	1	h_p
HXANt2pp	1	hxan_p
HYD4pp	1	mql8_c
IOR3b	1	34hpp_c
IOR3b	1	coa_c
IOR3b	1	fdxo_42_c
IORb	1	coa_c
IORb	1	fdxo_42_c
IORb	1	indpyr_c
LA4NTGM2pp	1	hghhlipan_p
LA4NTGM2pp	1	uLa4n_p
LCD	1	laccoa_c
LDAPAT	1	26dap_LL_c
LDAPAT	1	akg_c
LDGUNPD	1	5pg35pg_c
LDGUNPD	1	h2o_c
LIPA3ODAex	1	h2o_e
LIPA3ODAex	1	lipa_e
LPADSSN	1	lipidXn_c
LPADSSN	1	u23gn_c
LPD5	1	dhlplarg_c
LPD5	1	nad_c
MECDPDH4	1	2mecdp_c
MECDPDH4	1	fdxr_42_c
MECDPDH4	1	h_c
MGt2pp	1	h_p
MGt2pp	1	mg2_p
MOSDC	1	2m3osuc_c
MOSDC	1	h_c
MOTH1	1	h2o_c
MOTH1	1	malttre_c
MOTS3	1	malthx_c
MOTS4	1	malthp_c
MTHFR	1	fadh2_c
MTHFR	1	h_c
MTHFR	1	mlthf_c
N2trpp	1	n2_p
NADFADOR	1	fadh2_c
NADFADOR	1	fdxr_42_c
NADFADOR	2.0	nad_c
NI2t4pp	1	ni2_c
NI2t4pp	1	h_p
NI2t4pp	1	k_p
NO3R3pp	2.0	focytC_c
NO3R3pp	4.0	h_c
NO3R3pp	1	no3_c
NO3t2pp	1	h_p
NO3t2pp	1	no3_p
NORZpp	1	mql8_c
NORZpp	2.0	no_p
NPPDO	2.0	n2ppn_c
NPPDO	1	o2_c
NTRIRfcpp	8.0	h_p
NTRIRfcpp	1	no2_p
NTRIRfcpp	6.0	ppcr_p
OGCOAAT	1	3opimcoa_c
OGCOAAT	1	coa_c
OMCPPCI	1	omclr_e
OMCPPCI	1	ppco_p
OMCPPCO	1	omcho_e
OMCPPCO	1	ppcr_p
OXFOt4pp	1	for_c
OXFOt4pp	1	oxa_p
PBUTT	1	btcoa_c
PBUTT	1	pi_c
PCMEH2pp	1	4crsol_p
PCMEH2pp	1	h2o_p
PCMEH2pp	2.0	ppco_p
PCMEH3pp	1	mqn8_c
PCMEH3pp	1	4hba_p
PGLUSYN	1	atp_c
PGLUSYN	1	glu__D_c
PHENOLtex	1	phenol_p
PHEPS	1	atp_c
PHEPS	1	h2o_c
PHEPS	1	phenol_c
PIt7ipp	3.0	na1_p
PIt7ipp	1	pi_p
POR	1	coa_c
POR	1	fdxo_42_c
POR	1	pyr_c
PPCCYTC1pp	1	focytC_c
PPCCYTC1pp	1	h_p
PPCCYTC1pp	1	ppco_p
PPOHt2pp	1	h_p
PPOHt2pp	1	ppoh_p
PPOHtex	1	ppoh_e
PPPGO2	3.0	mqn8_c
PPPGO2	1	pppg9_c
PRO1y	1	nadp_c
PRO1y	1	pro__L_c
PS141abcpp	1	atp_c
PS141abcpp	1	h2o_c
PS141abcpp	1	ps141_c
PS161abcpp	1	atp_c
PS161abcpp	1	h2o_c
PS161abcpp	1	ps161_c
PS181abcpp	1	atp_c
PS181abcpp	1	h2o_c
PS181abcpp	1	ps181_c
PTAtex	1	pta_e
ROO	4.0	h_c
ROO	1	o2_c
ROO	4.0	rdxr_c
SELCYSLY3	1	nadph_c
SELCYSLY3	1	selcys_c
SSCOARy	1	h_c
SSCOARy	1	nadph_c
SSCOARy	1	succoa_c
SUCBZT2	1	4hbz_c
SUCBZT2	1	succoa_c
SULRpp	8.0	h_p
SULRpp	6.0	ppcr_p
SULRpp	1	so3_p
TCURCYT	2.0	tc7_e
TCURCYT	3.0	u4_e
TDSKN	1	atp_c
TDSKN	1	lipidAdsn_c
TOLt2pp	1	h_p
TOLt2pp	1	tol_p
UACGAMOAT	1	glu__L_c
UACGAMOAT	1	uacgamo_c
UHGADAN	1	h2o_c
UHGADAN	1	u3agn_c
USHDN	1	h2o_c
USHDN	1	u23gn_c
VANCYT	1	omchr_e
VANCYT	1	v5_e
VECOAH	1	3hptcoa_c
VOR1b	1	4mop_c
VOR1b	1	coa_c
VOR1b	1	fdxo_42_c
VOR2b	1	3mob_c
VOR2b	1	coa_c
VOR2b	1	fdxo_42_c
GLUK_syn	1	atp_c
GLUK_syn	1	glc__bD_c
34DHOXPEGOX	1	h_c
34DHOXPEGOX	1	34dhmald_c
34DHOXPEGOX	1	nadh_c
AACOAR_syn	1	h_c
AACOAR_syn	1	nadph_c
AACOAR_syn	1	aacoa_c
AGPAT181_9	1	1odec9eg3p_c
AGPAT181_9	1	octe_9_ACP_c
AGPAT182_9_12	1	1odec912eg3p_c
AGPAT182_9_12	1	octe_9_12_ACP_c
AGPAT183_6_9_12	1	1odec6912eg3p_c
AGPAT183_6_9_12	1	octe_6_9_12_ACP_c
AGPAT183_9_12_15	1	octe_9_12_15_ACP_c
AGPAT183_9_12_15	1	1odec91215eg3p_c
AGPAT184_6_9_12_15	1	1odec691215eg3p_c
AGPAT184_6_9_12_15	1	octe_6_9_12_15_ACP_c
ATPSu	3.0	adp_c
ATPSu	3.0	pi_c
ATPSu	14.0	h_u
BCAROKE	1	o2_c
BCAROKE	1	caro_c
BILIRED	1	h_c
BILIRED	1	nadph_c
BILIRED	1	biliverd_c
CBFC2	2.0	h_c
CBFC2	2.0	ficytc6_u
CBFC2	1	pqh2_u
CBFC2pp	2.0	h_c
CBFC2pp	1	pqh2_p
CBFC2pp	2.0	ficytc6_p
FQR	2.0	h_c
FQR	1	pq_u
FQR	2.0	fdxrd_c
CHPHYS	1	h_c
CHPHYS	1	chlld_c
CHPHYS	1	phdp_c
CYPHYC	2.0	h2o_c
CYPHYC	1	cyanphy_c
CYPHYS	2.0	atp_c
CYPHYS	1	asp__L_c
CYPHYS	1	arg__L_c
CYPHYS	1	precyanphy_c
CYTBDpp_1	1	pqh2_p
CYTBDpp_1	0.5	o2_p
CYTBDu	1	pqh2_u
CYTBDu	0.5	o2_u
DASYN183_6_9_12	1	h_c
DASYN183_6_9_12	1	pa183_6_9_12_c
DASYN183_6_9_12	1	ctp_c
DASYN183_9_12_15	1	h_c
DASYN183_9_12_15	1	pa183_9_12_15_c
DASYN183_9_12_15	1	ctp_c
DES_12	2.0	h_c
DES_12	1	o2_c
DES_12	1	octe_9_ACP_c
DES_12	2.0	fdxrd_c
DES_6	2.0	h_c
DES_6	1	o2_c
DES_6	2.0	fdxrd_c
DES_6	1	octe_9_12_15_ACP_c
DES_6B	2.0	h_c
DES_6B	1	o2_c
DES_6B	1	octe_9_12_ACP_c
DES_6B	2.0	fdxrd_c
DGDG160	1	udpgal_c
DGDG160	1	mgdg160_c
DGDG183_6_9_12	1	udpgal_c
DGDG183_6_9_12	1	mgdg183_6_9_12_c
DGDG184_6_9_12_15	1	udpgal_c
DGDG184_6_9_12_15	1	mgdg184_6_9_12_15_c
DHNPA_1	1	dhnpt_c
DMPPS_syn	1	h_c
DMPPS_syn	1	nadph_c
DMPPS_syn	1	h2mb4p_c
POR_1	1	h_c
POR_1	1	nadph_c
POR_1	1	pchlld_c
DVOCHR	1	h_c
DVOCHR	1	nadph_c
DVOCHR	1	dvpchlld_c
FNOR	1	h_c
FNOR	1	nadp_c
FNOR	2.0	fdxrd_c
G3PAT181_9	1	octe_9_ACP_c
G3PAT181_9	1	glyc3p_c
G3PAT183_9_12_15	1	octe_9_12_15_ACP_c
G3PAT183_9_12_15	1	glyc3p_c
G3PAT184_6_9_12_15	1	octe_6_9_12_ACP_c
G3PAT184_6_9_12_15	1	glyc3p_c
GCATENEC	1	gcarote_c
GLMS_syn	2.0	h_c
GLMS_syn	1	akg_c
GLMS_syn	1	gln__L_c
GLMS_syn	2.0	fdxrd_c
H2ASE_syn	1	h_c
H2ASE_syn	1	nadph_c
HGPHT	1	h_c
HGPHT	1	hgentis_c
HGPHT	1	phdp_c
HOXG	5.0	h_c
HOXG	3.0	o2_c
HOXG	3.0	nadph_c
HOXG	1	pheme_c
IPDPS_syn	1	h_c
IPDPS_syn	1	nadph_c
IPDPS_syn	1	h2mb4p_c
LYCOPC	1	lycop_c
MGDG161	1	udpgal_c
MGDG161	1	12dgr161_c
MGDG181	1	udpgal_c
MGDG181	1	12dgr181_c
MPBQ	1	amet_c
MPBQ	1	2m6phol_c
MPOMC1	1	h_c
MPOMC1	1	o2_c
MPOMC1	1	nadph_c
MPOMC1	1	mppp9om_c
MPOMT	1	amet_c
MPOMT	1	mppp9_c
NDH1_2p	4.0	h_c
NDH1_2p	1	nadh_c
NDH1_2p	1	pq_p
NDH2_syn	1	h_c
NDH2_syn	1	nadh_c
NDH2_syn	1	pq_u
NDH1_1u	4.0	h_c
NDH1_1u	1	nadph_c
NDH1_1u	1	pq_u
NDH1_2u	4.0	h_c
NDH1_2u	1	nadh_c
NDH1_2u	1	pq_u
NDH1_1p	4.0	h_c
NDH1_1p	1	nadph_c
NDH1_1p	1	pq_p
NAR_syn	2.0	h_c
NAR_syn	2.0	fdxrd_c
NAR_syn	1	no3_c
NMNS	1	h_c
NMNS	1	prpp_c
NMNS	1	ncam_c
NOR_syn	8.0	h_c
NOR_syn	6.0	fdxrd_c
NOR_syn	1	no2_c
PAPA181_9	1	h2o_c
PAPA181_9	1	pa181_9_c
PAPA182_9_12	1	h2o_c
PAPA182_9_12	1	pa182_9_12_c
PAPA183_6_9_12	1	h2o_c
PAPA183_6_9_12	1	pa183_6_9_12_c
POR_syn	1	coa_c
POR_syn	1	pyr_c
POR_syn	2.0	fdxo_2_2_c
PGPP182_9_12	1	h2o_c
PGPP182_9_12	1	pgp182_9_12_c
PGPP183_9_12_15	1	h2o_c
PGPP183_9_12_15	1	pgp183_9_12_15_c
PGPP184_6_9_12_15	1	h2o_c
PGPP184_6_9_12_15	1	pgp184_6_9_12_15_c
PGSA181_9	1	cdpdodec9eg_c
PGSA181_9	1	glyc3p_c
PGSA184_6_9_12_15	1	cdpdodec691215eg_c
PGSA184_6_9_12_15	1	glyc3p_c
PHBS_syn	1	3hbcoa__R_c
PHBS_syn	1	phbg_c
PHYTES2	1	prephytedp_c
PHYTFDH2	1	nadp_c
PHYTFDH2	1	phytof_c
PPTGF_Syn	1	peptido_syn_c
PPTGS_Syn	1	uaagmda_c
PSII	2.0	h_c
PSII	1	pq_u
PSII	1	h2o_u
PSII	2.0	photon_c
PYK2	1	h_c
PYK2	1	pep_c
PYK2	1	udp_c
PYK3	1	h_c
PYK3	1	gdp_c
PYK3	1	pep_c
R05224_1	2.0	atp_c
R05224_1	1	h2o_c
R05224_1	2.0	gln__L_c
R05224_1	1	fdxrd_c
R05224_1	1	hgbyr_c
RBCh	1	o2_c
RBCh	1	rb15bp_c
RBPC	1	co2_c
RBPC	1	h2o_c
RBPC	1	rb15bp_c
SPT_syn	1	glx_c
SPT_syn	1	ser__L_c
SQD1	1	h_c
SQD1	1	udpg_c
SQD1	1	so3_c
SQD2_183_6_9_12	1	h2o_c
SQD2_183_6_9_12	1	12dgr183_6_9_12_c
SQD2_183_6_9_12	1	udpsq_c
SQD2_180	1	h2o_c
SQD2_180	1	12dgr180_c
SQD2_180	1	udpsq_c
SQD2_181	1	h2o_c
SQD2_181	1	12dgr181_c
SQD2_181	1	udpsq_c
SQD2_184_6_9_12_15	1	h2o_c
SQD2_184_6_9_12_15	1	12dgr184_6_9_12_15_c
SQD2_184_6_9_12_15	1	udpsq_c
ZCAROTDH1	1	h_c
ZCAROTDH1	1	o2_c
ZCAROTDH1	1	nadph_c
ZCAROTDH1	1	zcarote_c
ZCAROTDH2	1	h_c
ZCAROTDH2	1	o2_c
ZCAROTDH2	1	nadph_c
ZCAROTDH2	1	neuspn_c
DHNAPHT	2.0	fdxo_2_2_c
DHNAPHT	1	phdp_c
DHNAPHT	1	dhna_c
DMTPHT	1	amet_c
DMTPHT	1	dmtphllqne_c
BCT1_syn	1	atp_c
BCT1_syn	1	h2o_c
BCT1_syn	1	hco3_p
H2CO3_NAt_syn	1	na1_p
H2CO3_NAt_syn	1	hco3_p
HCO3tex	1	hco3_e
NDH1_4pp	3.0	h_c
NDH1_4pp	1	h2o_c
NDH1_4pp	1	nadph_c
NDH1_4pp	1	pq_p
NDH1_4pp	1	co2_p
NDH1_3u	3.0	h_c
NDH1_3u	1	h2o_c
NDH1_3u	1	nadph_c
NDH1_3u	1	pq_u
NDH1_3u	1	co2_p
NO3abcpp	1	atp_c
NO3abcpp	1	h2o_c
NO3abcpp	1	no3_p
UREAabcpp	1	atp_c
UREAabcpp	1	h2o_c
UREAabcpp	1	urea_p
NH4tpp_1	1	h_p
NH4tpp_1	1	nh4_p
PHOtex	1	photon_e
EX_photon_e	1	photon_e
SK_phbg_c	1	phbg_c
DM_cyanphy_c	1	cyanphy_c
MALtpp	1	h_p
MALtpp	1	mal__L_p
SUCCtpp	1	h_p
SUCCtpp	1	succ_p
FUMtpp	1	h_p
FUMtpp	1	fum_p
COt_1	1	co_e
GLXO3r	1	o2_c
GLXO3r	1	h2o_c
GLXO3r	1	glx_c
OXADC	1	h_c
OXADC	1	oxa_c
FTR	2.0	h_c
FTR	2.0	fdxrd_c
FTR	1	trdox_c
DM_5mdru1p_c	1	5mdru1p_c
SPS	1	f6p_c
SPS	1	udpg_c
GGPP	1	h2o_c
GGPP	1	glcglycp_c
GLCGLYCtex	1	glcglyc_e
EX_glcglyc_e	1	glcglyc_e
SQLC	1	sql_c
MEHLER	1	h_c
MEHLER	0.5	o2_c
MEHLER	1	nadph_c
DM_13_cis_retn_n	1	13_cis_retn_n
DM_Ser_Gly_Ala_X_Gly_l	1	Ser_Gly_Ala_X_Gly_l
DM_avite2_c	1	avite2_c
DM_bvite_c	1	bvite_c
DM_core5_g	1	core5_g
DM_datp_n	1	datp_n
DM_dctp_n	1	dctp_n
DM_dgpi_prot_hs_r	1	dgpi_prot_hs_r
DM_dgtp_m	1	dgtp_m
DM_hretn_n	1	hretn_n
DM_m_em_3gacpail_prot_hs_r	1	m_em_3gacpail_prot_hs_r
DM_melanin_c	1	melanin_c
DM_n5m2masn_g	1	n5m2masn_g
DM_sTn_antigen_g	1	sTn_antigen_g
DM_sprm_c	1	sprm_c
EX_10fthf5glu_e	1	10fthf5glu_e
EX_10fthf6glu_e	1	10fthf6glu_e
EX_10fthf7glu_e	1	10fthf7glu_e
EX_13_cis_retnglc_e	1	13_cis_retnglc_e
EX_1mncam_e	1	1mncam_e
EX_2425dhvitd2_e	1	2425dhvitd2_e
EX_2425dhvitd3_e	1	2425dhvitd3_e
EX_24nph_e	1	24nph_e
EX_25hvitd3_e	1	25hvitd3_e
EX_34dhphe_e	1	34dhphe_e
EX_35cgmp_e	1	35cgmp_e
EX_3aib__D_e	1	3aib__D_e
EX_3mlda_e	1	3mlda_e
EX_4hdebrisoquine_e	1	4hdebrisoquine_e
EX_4mtolbutamide_e	1	4mtolbutamide_e
EX_4nph_e	1	4nph_e
EX_4nphsf_e	1	4nphsf_e
EX_4pyrdx_e	1	4pyrdx_e
EX_5adtststerone_e	1	5adtststerone_e
EX_5adtststerones_e	1	5adtststerones_e
EX_5dhf_e	1	5dhf_e
EX_5fthf_e	1	5fthf_e
EX_5htrp_e	1	5htrp_e
EX_5mthf_e	1	5mthf_e
EX_5thf_e	1	5thf_e
EX_6dhf_e	1	6dhf_e
EX_6htststerone_e	1	6htststerone_e
EX_6thf_e	1	6thf_e
EX_9_cis_retfa_e	1	9_cis_retfa_e
EX_Rtotal2_e	1	Rtotal2_e
EX_Rtotal3_e	1	Rtotal3_e
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e	1	acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e
EX_acn13acngalgbside_hs_e	1	acn13acngalgbside_hs_e
EX_acnacngal14acglcgalgluside_hs_e	1	acnacngal14acglcgalgluside_hs_e
EX_adprbp_e	1	adprbp_e
EX_adprib_e	1	adprib_e
EX_ahandrostanglc_e	1	ahandrostanglc_e
EX_ak2lgchol_hs_e	1	ak2lgchol_hs_e
EX_aldstrn_e	1	aldstrn_e
EX_andrstrnglc_e	1	andrstrnglc_e
EX_appnn_e	1	appnn_e
EX_aqcobal_e	1	aqcobal_e
EX_arachd_e	1	arachd_e
EX_avite2_e	1	avite2_e
EX_bilirub_e	1	bilirub_e
EX_biocyt_e	1	biocyt_e
EX_caro_e	1	caro_e
EX_cca_d3_e	1	cca_d3_e
EX_cholate_e	1	cholate_e
EX_chsterol_e	1	chsterol_e
EX_coumarin_e	1	coumarin_e
EX_creat_e	1	creat_e
EX_crmp_hs_e	1	crmp_hs_e
EX_crtsl_e	1	crtsl_e
EX_crtstrn_e	1	crtstrn_e
EX_crvnc_e	1	crvnc_e
EX_cspg_e_e	1	cspg_e_e
EX_dad_5_e	1	dad_5_e
EX_dag_hs_e	1	dag_hs_e
EX_dhdascb_e	1	dhdascb_e
EX_dhf_e	1	dhf_e
EX_digalsgalside_hs_e	1	digalsgalside_hs_e
EX_dlnlcg_e	1	dlnlcg_e
EX_ebastineoh_e	1	ebastineoh_e
EX_eicostet_e	1	eicostet_e
EX_estradiol_e	1	estradiol_e
EX_estradiolglc_e	1	estradiolglc_e
EX_estroneglc_e	1	estroneglc_e
EX_estrones_e	1	estrones_e
EX_fol_e	1	fol_e
