CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
M00082	K00648	belongs_2_module
M00082	K18473	belongs_2_module
M00083	K00665	belongs_2_module
M00083	K00667	belongs_2_module
M00083	K00668	belongs_2_module
M00083	K11533	belongs_2_module
M00083	K00647	belongs_2_module
M00083	K09458	belongs_2_module
M00083	K00059	belongs_2_module
M00083	K02372	belongs_2_module
M00083	K01716	belongs_2_module
M00083	K16363	belongs_2_module
M00083	K00208	belongs_2_module
M00083	K02371	belongs_2_module
M00083	K10780	belongs_2_module
M00083	K00209	belongs_2_module
M00085	K07508	belongs_2_module
M00085	K07509	belongs_2_module
M00085	K00022	belongs_2_module
M00085	K07511	belongs_2_module
M00085	K07515	belongs_2_module
M00085	K07512	belongs_2_module
M00086	K01897	belongs_2_module
M00086	K15013	belongs_2_module
M00087	K00232	belongs_2_module
M00087	K00249	belongs_2_module
M00087	K00255	belongs_2_module
M00087	K06445	belongs_2_module
M00087	K09479	belongs_2_module
M00087	K01692	belongs_2_module
M00087	K07511	belongs_2_module
M00087	K13767	belongs_2_module
M00087	K00022	belongs_2_module
M00087	K07516	belongs_2_module
M00087	K01825	belongs_2_module
M00087	K01782	belongs_2_module
M00087	K07514	belongs_2_module
M00087	K07515	belongs_2_module
M00087	K10527	belongs_2_module
M00087	K00632	belongs_2_module
M00087	K07508	belongs_2_module
M00087	K07509	belongs_2_module
M00087	K07513	belongs_2_module
M00088	K00626	belongs_2_module
M00088	K01641	belongs_2_module
M00088	K01640	belongs_2_module
M00088	K00019	belongs_2_module
M00088	K01574	belongs_2_module
M00089	K00629	belongs_2_module
M00089	K13506	belongs_2_module
M00089	K13507	belongs_2_module
M00089	K00630	belongs_2_module
M00089	K13508	belongs_2_module
M00089	K00655	belongs_2_module
M00089	K13509	belongs_2_module
M00089	K13523	belongs_2_module
M00089	K19007	belongs_2_module
M00089	K13513	belongs_2_module
M00089	K13517	belongs_2_module
M00089	K13519	belongs_2_module
M00089	K14674	belongs_2_module
M00089	K22831	belongs_2_module
M00089	K01080	belongs_2_module
M00089	K15728	belongs_2_module
M00089	K18693	belongs_2_module
M00089	K11155	belongs_2_module
M00089	K11160	belongs_2_module
M00089	K14456	belongs_2_module
M00089	K22848	belongs_2_module
M00089	K22849	belongs_2_module
M00090	K00866	belongs_2_module
M00090	K14156	belongs_2_module
M00090	K00968	belongs_2_module
M00090	K00994	belongs_2_module
M00090	K13644	belongs_2_module
M00091	K00551	belongs_2_module
M00091	K16369	belongs_2_module
M00091	K00550	belongs_2_module
M00091	K00570	belongs_2_module
M00092	K00894	belongs_2_module
M00092	K14156	belongs_2_module
M00092	K00967	belongs_2_module
M00092	K00993	belongs_2_module
M00092	K13644	belongs_2_module
M00093	K00981	belongs_2_module
M00093	K00998	belongs_2_module
M00093	K17103	belongs_2_module
M00093	K01613	belongs_2_module
M00094	K00654	belongs_2_module
M00094	K04708	belongs_2_module
M00094	K04709	belongs_2_module
M00094	K04710	belongs_2_module
