ReactionID	StochCoeff	Substrates	other site
R04028	1	C00026	
R04368	1	C00001	
R04368	1	C04696	
R05668	1	C00002	
R05668	1	C00003	
R10839	1	C20891	
R10839	1	C00979	
R11235	1	C17697	
R00085	1	C00002	
R00085	2	C00001	
R09550	1	C00092	
R09550	1	C00876	
R01312	1	C00001	
R01312	1	C00157	
R06056	1	C00009	
R06056	1	G00289	
R10603	1	C01080	
R10603	2	C00139	
R05055	1	C00001	
R05055	1	C05951	
R04973	1	C05768	
R04973	1	C00028	
R05278	1	C06674	
R05278	1	C00007	
R11578	1	C00080	
R11578	1	C00007	
R11578	1	C21442	
R11578	1	C00004	
R01051	1	C00002	
R01051	1	C00121	
R12491	1	C11355	
R12027	1	C01324	
R12027	1	C12483	
R12027	1	C00007	
R12027	1	C01352	
R00251	1	C00002	
R00251	2	C00001	
R00251	1	C01879	
R04316	1	C00024	
R04316	1	C03803	
R02876	1	C00751	
R00458	1	C00001	
R00458	1	C02727	
R11928	1	C04628	
R11928	2	C00080	
R11928	2	C00876	
R11928	2	C00138	
R11928	1	C03576	
R08624	1	C17214	
R01278	1	C00154	
R01278	1	C00006	
R08301	1	C11004	
R11340	1	C12112	
R11340	1	C00007	
R11340	1	C00026	
R00870	1	C00392	
R00870	1	C00006	
R06525	1	C00836	
R06525	2	C00999	
R06525	2	C00080	
R06525	1	C00007	
R05480	1	C06646	
R11279	1	C00002	
R11279	1	C00001	
R11279	1	C00825	
R11279	1	C00169	
R08813	1	C00029	
R08813	1	C10443	
R09907	1	C01054	
R11564	1	C00001	
R11564	1	C21468	
R01537	1	C00203	
R08900	1	C00043	
R08900	1	C01759	
R02532	1	C00001	
R02532	1	C00547	
R02532	1	C00007	
R10057	6	C00999	
R10057	1	C04530	
R10057	6	C00080	
R10057	3	C00007	
R03794	1	C01984	
R03794	1	C05650	
R03794	1	C00007	
R06952	1	C13431	
R06952	1	C00007	
R06538	1	C05903	
R06538	1	C00007	
R06538	1	C03024	
R00126	1	C00002	
R00126	1	C00008	
R04483	1	C04840	
R04483	1	C00003	
R09732	1	C00167	
R09732	1	C19855	
R05271	1	C06678	
R05271	1	C00003	
R10231	1	C00001	
R10231	1	C20459	
R09671	4	C00030	
R09671	1	C19797	
R09671	4	C00007	
R06549	1	C12138	
R06678	1	C12415	
R08914	1	C16540	
R08914	1	C00003	
R04527	1	C00001	
R04527	1	C04776	
R09420	1	C16453	
R09420	1	C00080	
R09420	1	C00005	
R00844	1	C00093	
R00844	1	C00006	
R01680	1	C00243	
R01680	1	C00028	
R10432	1	C00052	
R10432	1	C01289	
R10188	1	C20421	
R10188	1	C00203	
R11667	1	C00065	
R11667	1	C00083	
R11667	1	C21567	
R01089	1	C00024	
R01089	1	C00123	
R07856	1	C05434	
R05808	1	C11538	
R05808	1	C00019	
R12524	1	C00019	
R12524	1	C00448	
R00756	1	C00002	
R00756	1	C00085	
R03140	1	C01182	
R03140	1	C00007	
R03721	1	C00019	
R03721	1	C01795	
R05752	1	C06697	
R05752	1	C00028	
R10651	1	C00019	
R10651	1	C20754	
R03241	1	C00002	
R03241	1	C01721	
R04827	1	C17339	
R04827	1	C00030	
R03288	1	C00001	
R03288	1	C01262	
R07215	2	C00999	
R07215	2	C00080	
R07215	1	C00007	
R07215	1	C01189	
R12053	1	C21140	
R12053	1	C00080	
R12053	1	C00007	
R12053	1	C00004	
R05888	1	C11813	
R04958	1	C05752	
R04958	1	C00003	
R12009	1	C21842	
R12009	1	C00007	
R12009	1	C03024	
R06458	5	C00683	
R06458	1	C00083	
R06458	5	C00080	
R06458	5	C00005	
R08167	1	C16517	
R08167	1	C00053	
R12418	1	C22145	
R12418	2	C00007	
R12418	3	C03024	
R06392	1	C00001	
R06392	1	C11414	
R11993	1	C21418	
R11993	1	C00080	
R11993	1	C00007	
R11993	1	C00026	
R06409	1	C00002	
R06409	1	C00010	
R06409	1	C11944	
R05832	1	C11636	
R05832	1	C00007	
R05832	1	C03024	
R00025	1	C01847	
R00025	1	C00007	
R00025	1	C18091	
R07045	1	C00001	
R07045	1	C14813	
R08300	1	C07073	
R08300	1	C00001	
R01829	1	C00447	
R01652	1	C00233	
R01652	1	C00011	
R05650	1	C03164	
R05650	1	C00007	
R02694	1	C00605	
R02694	1	C00641	
R04950	1	C00024	
R04950	1	C05726	
R01932	1	C00080	
R01932	1	C00004	
R01932	1	C00322	
R07043	1	C05966	
R09174	1	C14519	
R09174	1	C00007	
R11572	1	C21413	
R11572	1	C00007	
R04759	1	C05290	
R04759	1	C00007	
R04759	1	C03024	
R06677	1	C12417	
R06677	1	C00080	
R06677	1	C00005	
R12235	1	C22021	
R12235	1	C00013	
R12235	1	C00020	
R12235	1	C00006	
R02896	1	C01489	
R02896	1	C00003	
R00017	1	C00027	
R00017	2	C00126	
R02060	1	C06156	
R03274	1	C00002	
R03274	1	C01141	
R03303	1	C01161	
R03303	1	C00007	
R03433	1	C00002	
R03433	1	C01245	
R08372	1	C03658	
R10747	1	C00001	
R10747	1	C00010	
R00069	1	C05565	
R00069	1	C00027	
R03514	1	C00043	
R03514	1	C01306	
R09944	1	C00063	
R09944	1	C00641	
R01913	1	C00314	
R00339	1	C00898	
R12581	1	C00341	
R12581	1	C04728	
R08032	1	C09751	
R08032	1	C00007	
R08032	1	C03024	
R12033	1	C00525	
R12033	1	C00080	
R12033	1	C00007	
R12033	1	C01352	
R12033	1	C00698	
R12423	1	C22154	
R12423	1	C22160	
R12423	2	C22150	
R12423	2	C00019	
R12423	8	C00080	
R07606	1	C00343	
R07606	1	C00001	
R07606	1	C00073	
R08460	1	C02105	
R00354	1	C00566	
R10929	1	C00002	
R10929	1	C19885	
R10929	1	C00025	
R04066	1	C02835	
R04066	1	C00080	
R04066	1	C00007	
R04066	1	C00004	
R10371	1	C20530	
R10371	2	C00080	
R10371	2	C00007	
R10371	2	C00005	
R09863	1	C20147	
R09863	1	C00007	
R09863	1	C03024	
R00484	1	C00001	
R00484	1	C00438	
R03025	1	C00282	
R03025	1	C00876	
R03784	1	C01953	
R03784	1	C00007	
R03784	1	C03024	
R12354	1	C00002	
R12354	1	C22101	
R12354	1	C00158	
R00501	1	C00001	
R00501	1	C00052	
R00501	2	C00003	
R04960	1	C01209	
R04960	1	C05752	
R02777	1	C03319	
R02777	1	C00006	
R11321	1	G10611	
R11321	1	G00403	
R07780	1	C00001	
R07780	1	C04178	
R01409	1	C05712	
R03791	1	C01984	
R11660	1	C00461	(n+m)
R11660	1	C00030	
R11660	1	C00007	
R05788	1	C00001	
R05788	1	C11531	
R07167	1	C00001	
R07167	1	C00028	
R07167	1	C00245	
R09626	1	C00448	
R08198	1	C02630	
R08198	1	C00003	
R05347	1	C07216	
R05347	1	C00003	
R11175	1	C16150	
R11175	1	C00007	
R00149	2	C00002	
R00149	1	C00001	
R00149	1	C00011	
R00149	1	C00014	
R09122	1	C00007	
R09122	1	C09094	
R09122	1	C03024	
R11809	1	C21699	
R11809	1	C00007	
R11809	1	C03024	
R00510	1	C00001	
R00510	1	C00055	
R06026	1	G10616	
R06026	1	G00050	
R01912	1	C00029	
R01912	1	C00314	
R08310	1	C16595	
R08310	1	C00003	
R10096	1	C02627	
R10096	1	C00029	
R09793	1	C03428	
R11992	1	C21832	
R11992	1	C00080	
R01799	1	C00063	
R01799	1	C00416	
R07100	1	C00051	
R07100	1	C06790	
R08309	1	C16587	
R09666	1	C00096	
R09666	1	C00258	
R08114	1	C16472	
R08114	1	C00007	
R10172	1	C01944	
R10172	1	C01209	
R00694	1	C00079	
R00694	1	C00026	
R04781	1	C04115	
R01168	1	C00135	
R02827	1	C02658	
R11595	1	C02105	
R11595	1	C00019	
R10247	1	C15814	
R10247	1	C15809	
R10247	1	C11437	
R09342	1	C18678	
R12347	1	C00001	
R12347	1	C21591	
R09477	1	C00379	
R09477	1	C00003	
R11282	1	C00043	
R11282	1	C18002	
R06757	1	C00235	
R06757	1	C01179	
R00731	1	C00082	
R00731	1	C00007	
R07188	1	C00180	
R07188	1	C00080	
R07188	1	C00007	
R07188	1	C00004	
R10147	1	C00441	
R10147	1	C00022	
R02615	1	C02083	
R02705	1	C00002	
R02705	1	C00645	
R01717	1	C00251	
R11779	1	C00019	
R11779	1	C21646	
R10010	1	C00047	
R11735	1	C02937	
R11735	1	C00007	
R11735	1	C03024	
R12257	1	C21657	
R00312	1	C00032	
R03503	1	C00002	
R03503	1	C01300	
R06423	1	C11908	
R06423	1	C00025	
R00551	1	C00001	
R00551	1	C00062	
R08635	1	C00073	
R12317	1	C21918	
R12317	6	C00080	
R12317	3	C00007	
R12317	6	C00138	
R03850	1	C05475	
R03850	1	C00006	
R03914	1	C02315	
R03914	1	C00006	
R01731	1	C00826	
R01731	1	C00036	
R04268	1	C00001	
R04268	1	C04258	
R06414	1	C00010	
R06414	1	C11948	
R09278	1	C18338	
R03904	1	C00131	
R03904	1	C02270	
R04730	1	C00002	
R04730	1	C00082	
R04730	1	C05234	
R07826	1	C00811	
R06850	1	C07092	
R07924	1	C16354	
R08270	1	C00080	
R08270	1	C00007	
R08270	1	C00005	
R08270	1	C16546	
R04015	1	C00282	
R04015	2	C02682	
R10571	1	C20528	
R06774	1	C12472	
R06774	1	C00019	
R11734	1	C00051	
R11734	1	C02937	
R11734	1	C00007	
R11734	1	C03024	
R10144	1	C20398	
R10144	1	C00007	
R10144	1	C00026	
R04604	1	C00002	
R04604	1	C00120	
R04604	1	C04827	
R10161	1	C00100	
R10161	1	C00003	
R11231	2	C00001	
R11231	1	C00450	
R11231	1	C00003	
R00948	1	C00002	
R00948	1	C00103	
R03491	1	C01290	
R03491	1	C00270	
R04451	1	C00043	
R04451	1	C04300	
R07969	1	C00080	
R07969	1	C00007	
R07969	1	C16358	
R07969	1	C00004	
R09168	1	C00001	
R09168	1	C18254	
R04661	1	C04927	
R04661	1	C00128	
R00727	1	C00010	
R00727	1	C00042	
R00727	1	C00081	
R10999	1	C00007	
R10999	1	C03024	
R10999	1	C00510	
R02725	2	C00662	
R02725	1	C00280	
R02725	2	C00080	
R02725	1	C00007	
R07156	1	C00001	
R07156	1	C15488	
R07156	1	C00003	
R05980	1	C00001	
R05980	1	G00171	
R08080	1	C16449	
R08080	1	C00001	
R12244	1	G13094	
R12244	1	G10613	
R10533	1	C00353	
R10533	1	C00001	
R10674	1	C20746	
R12325	1	C22079	
R12325	2	C00080	
R12325	1	C00007	
R12325	2	C00138	
R07781	1	C00080	
R07781	1	C00004	
R07781	1	C16249	
R05225	1	C06506	
R05225	4	C00002	
R05225	4	C00001	
R05225	4	C00064	
R01175	1	C00016	
R01175	1	C00136	
R12335	1	C22084	
R10942	1	C00002	
R10942	1	C20966	
R10942	1	C00183	
R07688	1	C16205	
R06899	1	C14111	
R05810	1	C11540	
R05810	1	C00019	
R01558	1	C00002	
R01558	1	C00010	
R01558	1	C00209	
R04429	1	C05745	
R04429	1	C00003	
R03372	1	C00001	
R03372	1	C01204	
R02181	1	C00053	
R02181	1	C00401	
R09156	1	C00030	
R09156	1	C00007	
R09156	1	C18248	
R00480	1	C00002	
R00480	1	C00049	
R08555	1	C00357	
R08555	1	C00256	
R05328	1	C00093	
R05328	1	C00498	
R07342	1	C00001	
R07342	1	C15583	
R07873	1	C00323	
R07873	1	C12137	
R02065	2	C00353	
R11199	1	C00315	
R11199	2	C00411	
R12052	1	C21140	
R12052	1	C00080	
R12052	1	C00007	
R12052	1	C00005	
R01163	1	C00001	
R01163	1	C01929	
R01163	1	C00003	
R04970	1	C00006	
R04970	1	C05764	
R12039	1	G11291	
R12039	1	C00040	
R07145	1	C01507	
R07145	1	C00003	
R11739	1	C00051	
R11739	1	C21623	
R10401	1	C00001	
R10401	1	C20505	
R03261	1	C01123	
R03261	1	C00003	
R11870	1	C00353	
R02078	1	C00082	
R02078	1	C00007	
R02078	1	C00355	
R01365	1	C00164	
R01365	1	C00136	
R01279	1	C00154	
R01279	1	C00016	
R03031	1	C02331	
R11028	1	C06002	
R08485	1	C06536	
R04479	1	C04437	
R04479	1	C00001	
R12101	1	C20406	
R12101	1	C00007	
R03150	1	C00002	
R03150	1	C01003	
R05075	1	C06251	
R05075	1	C05761	
R01396	1	C00169	
R01396	1	C00047	
R01584	1	C02721	
R01584	1	C00001	
R01584	1	C00006	
R11885	2	C00390	
R11918	1	C00079	
R11918	1	C00001	
R11918	1	C00007	
R03783	1	C01953	
R03783	1	C00007	
R03783	1	C03024	
R03039	1	C00886	
R03039	1	C00344	
R07638	1	C16075	
R08331	1	C00024	
R08331	1	C00001	
R08331	1	C00322	
R08511	1	C00051	
R08511	1	C00726	
R09372	1	C18902	
R09372	2	C00080	
R09372	2	C00005	
R00814	1	C04221	
R00814	1	C00006	
R01787	1	C00794	
R01787	1	C00006	
R05380	1	C00084	
R05653	1	C00080	
R05653	1	C00007	
R05653	1	C00004	
R05653	1	C11422	
R04421	1	C04207	
R04421	1	C00019	
R10453	1	C00002	
R10453	1	C12468	
R10453	1	C12458	
R12476	1	C00001	
R12476	1	C22180	
R05573	1	C00001	
R05573	1	C06558	
R06277	1	C00195	
R06277	1	G10609	
R00746	1	C00469	
R00746	1	C00006	
R03686	1	C01714	
R03686	1	C00029	
R10823	1	C00044	
R10823	1	C02128	(m)
R10823	1	C00039	(n)
R07504	1	C14151	
R07504	1	C00019	
R05301	1	C06564	
R05301	1	C00007	
R05301	1	C00026	
R01990	1	C00001	
R01990	1	C01035	
R11675	2	C00138	
R11675	1	C00136	
R11675	2	C00003	
R01192	1	C00052	
R01192	1	C00137	
R01542	1	C00204	
R01542	1	C00003	
R09843	1	C20082	
R09843	1	C00063	
R02145	1	C00387	
R02145	1	C00001	
R05845	1	C11678	
R05845	1	C00080	
R09738	1	C00006	
R09738	1	C00136	
R12130	1	C19677	
R12130	1	C00007	
R12130	1	C03024	
R02273	1	C00001	
R02273	1	C00990	
R04018	1	C00270	
R04018	1	C02686	
R04278	1	C05375	
R04278	1	C00003	
R04275	1	C00002	
R04275	1	C03643	
R05400	1	C00080	
R05400	1	C06876	
R05400	1	C00005	
R01771	1	C00002	
R01771	1	C00263	
R10972	1	C00001	
R10972	1	C20440	
R12356	1	C00100	
R12356	1	C00007	
R12539	1	C22238	
R12539	1	C00004	
R06654	1	C12399	
R05355	1	C06329	
R05355	1	C00004	
R06586	1	C12210	
R06586	1	C00025	
R04444	2	C00001	
R04444	1	C04281	
R04444	1	C00003	
R03774	1	C01934	
R07748	1	C00080	
R07748	1	C00005	
R07748	1	C16227	
R08833	1	C17755	
R06070	1	C00001	
R06070	1	G00249	
R02613	1	C00001	
R02613	1	C05332	
R02613	1	C00007	
R05469	1	C06659	
R05469	1	C00007	
R05469	1	C00026	
R03361	1	C00002	
R03361	1	C01194	
R09444	1	C19561	
R09444	1	C00053	
R05282	1	C06757	
R05282	1	C00003	
R04101	1	C00001	
R04101	1	C06387	
R02769	1	C00009	
R02769	1	C01200	
R05036	2	C00001	
R05036	1	C00011	
R05036	1	C05905	
R05036	1	C00042	
R10947	1	C05989	
R10947	1	C00001	
R06166	1	C11825	
R06166	1	C00006	
R09751	3	C00088	
R00710	1	C00001	
R00710	1	C00084	
R00710	1	C00003	
R12396	1	C00002	
R12396	1	C00249	
R08186	1	C00001	
R08186	1	C16530	
R09398	1	C19154	
R09398	1	C19155	
R10326	1	C20518	
R10326	8	C00006	
R02997	1	C00001	
R02997	1	C00852	
R08434	1	C10860	
R10900	1	C20903	
R05223	1	C00144	
R05223	1	C00194	
R02077	1	C00026	
R02077	1	C00355	
R05483	1	C01327	
R05483	1	C06594	
R09463	1	C19616	
R09463	1	C01025	
R05131	1	C06182	
R12046	1	C02199	
R12046	1	C12249	
R12571	1	C07292	
R12571	1	C15498	
R07624	1	G10818	
R07624	1	G10610	
R08927	1	C06620	
R08945	1	C18075	
R08945	1	C00003	
R08837	1	C17758	
R01154	1	C00024	
R01154	1	C00134	
R00006	1	C00011	
R00006	1	C00900	
R01878	1	C00475	
R01878	1	C00001	
R01164	1	C00002	
R01164	1	C00099	
R01164	1	C00135	
R00999	1	C00001	
R00999	1	C01118	
R09727	2	C00030	
R09727	1	C16145	
R09727	2	C00007	
R08808	1	C00001	
R08808	1	C00406	
R08808	1	C17740	
R03570	1	C00001	
R03570	1	C01469	
R04511	1	C00344	
R04511	1	C04566	
R06543	2	C00006	
R06543	1	C12136	
R07447	1	C00080	
R07447	1	C15796	
R07447	1	C00005	
R01819	1	C00275	
R06110	1	C00001	
R06110	1	G10517	
R12340	1	C00096	
R12340	1	C22090	
R00261	1	C00025	
R03596	3	C00001	
R03596	1	C01528	
R03596	3	C00006	
R04117	1	C03012	
R04117	1	C00007	
R03316	1	C05381	
R03316	1	C15972	
R05616	1	C00156	
R05616	1	C01230	
R04875	1	C00001	
R04875	1	C05565	
R06400	1	C11937	
R06400	1	C00080	
R06400	1	C00007	
R06400	1	C00005	
R05288	2	C00080	
R05288	1	C00007	
R05288	2	C00138	
R05288	1	C06756	
R03738	1	C00001	
R03738	1	C03470	
R08897	1	C01441	
R08897	1	C00026	
R09406	1	C16756	
R09406	1	C00080	
R09406	1	C00007	
R09406	1	C00005	
R12167	2	C00999	
R12167	2	C00080	
R12167	1	C00007	
R12167	1	C00510	
R08660	1	C00001	
R08660	1	C17238	
R09587	2	C22150	
R09587	1	C00007	
R09587	1	C00410	
R05315	1	C04687	
R05315	1	C00003	
R03704	1	C01764	
R03704	1	C00143	
R03704	1	C01352	
R10276	1	C20270	
R07061	1	C00007	
R07061	1	C01595	
R01056	1	C00117	
R02091	1	C00475	
R02091	1	C00286	
R08762	2	C01987	
R08762	1	C00007	
R11475	1	C21354	
R11475	1	C00026	
R12049	1	C02247	
R12049	2	C00083	
R06033	1	G10609	
R06033	1	G00066	
R12061	1	C21880	
R08782	1	C04145	
R08782	1	C00544	
R09251	1	C00353	
R09251	5	C00129	
R05950	1	G10616	
R05950	1	G00116	
R08827	1	C08538	
R08827	1	C00355	
R09376	1	C01304	
R09376	1	C00080	
R09376	1	C00005	
R04967	1	C05761	
R04967	1	C00006	
R07921	1	C00019	
R07921	1	C13747	
R05706	1	C01847	
R05706	1	C00006	
R09718	1	C19838	
R04714	1	C00019	
R04714	1	C05203	
R09701	1	C19829	
R10293	1	C00029	
R10293	1	C20489	
R04606	1	C04824	
R04606	1	C04652	
R00936	1	C00101	
R00936	1	C00003	
R11764	1	C00272	
R11764	1	C00006	
R12355	2	C00999	
R12355	2	C00080	
R12355	1	C00007	
R12355	1	C00751	
R02648	1	C00001	
R02648	1	C03947	
R04356	1	C03946	
R04356	1	C00083	
R02554	1	C00080	
R02554	1	C00557	
R02554	1	C00007	
R02554	1	C00005	
R07074	1	C14840	
R12413	1	C00079	
R12413	1	C00078	
R05256	1	C00007	
R05256	1	C06644	
R02188	1	C00404	
R02188	1	C00236	
R00013	2	C00048	
R03226	1	C01090	
R03226	1	C00003	
R00901	1	C00097	
R00901	1	C00094	
R06093	1	C00001	
R06093	1	G10488	
R08118	1	C00001	
R08118	1	C02802	
R11008	1	C00187	
R11008	1	C00080	
R11008	1	C00007	
R11008	1	C00005	
R02234	1	C00414	
R02234	1	C00028	
R10115	1	C19673	
R10115	1	C01209	
R01036	1	C00116	
R01036	1	C00003	
R04544	1	C04633	
R00207	1	C00022	
R00207	1	C00009	
R00207	1	C00007	
R01432	1	C00181	
R03178	1	C03771	
R12176	1	C21976	
R12176	1	C00007	
R12176	1	C00698	
R12176	1	C00026	
R09779	1	C00001	
R09779	1	C19889	
R01874	1	C00793	
R01874	1	C00001	
R06109	1	G01967	
R06109	1	C00001	
R09975	1	C00341	
R09905	1	C14831	
R11433	1	C21317	
R01001	1	C00001	
R01001	1	C02291	
R08949	1	C03205	
R08949	3	C00662	
R08949	3	C00007	
R11953	1	C21798	
R11953	1	C00019	
R05171	1	C06382	
R02767	1	C01271	
R02767	1	C00006	
R00792	1	C00244	
R00792	2	C06259	
R09127	2	C18233	
R09127	1	C00469	
R03225	1	C03197	
R03225	1	C00026	
R05626	1	C00002	
R05626	1	C17558	
R01317	1	C00001	
R01317	1	C00157	
R03916	1	C00001	
R03916	1	C02320	
R02023	1	C00343	
R02023	1	C00001	
R02023	1	C00460	
R05260	1	C04623	
R05260	1	C00030	
R05260	1	C00007	
R06345	1	C03579	
R10551	1	C00609	
R10551	1	C01847	
R10551	1	C00007	
R05739	2	C00080	
R05739	1	C00007	
R05739	2	C00138	
R05739	1	C00114	
R08952	1	C18024	
R08952	1	C00235	
R11586	1	C02247	
R11586	1	C21487	
R05368	1	C00001	
R05368	1	C06610	
R06758	1	C00007	
R06758	1	C12456	
R07761	1	C16218	
R07761	1	C00080	
R07761	1	C00005	
R07034	2	C00051	
R07034	1	C05356	
R07414	1	C00002	
R07414	1	C00134	
R07414	1	C00025	
R01887	1	C05715	
R01887	2	C00001	
R04398	1	C04109	
R04398	1	C00019	
R12267	1	C00007	
R12267	1	C03024	
R12267	1	C22049	
R03932	1	C00002	
R03932	1	C00010	
R03932	1	C02370	
R07784	1	C16247	
R09607	1	C19760	
R12099	1	C00002	
R12099	1	C21900	
R01964	1	C00329	
R01964	1	C00081	
R05318	1	C14819	
R05318	1	C00126	
R07239	1	C15528	
R07239	1	C00019	
R10495	2	C00002	
R10495	1	C00079	
R10495	1	C00108	
R10495	1	C00019	
R09844	1	C20119	
R09844	1	C00448	
R09991	1	C00001	
R09991	1	C06246	
R09991	1	C20265	
R09865	1	C18225	
R09865	3	C00007	
R09865	3	C03024	
R07848	1	C16277	
R09552	1	C19680	
R09552	1	C00469	
R11370	1	C00002	
R11370	1	C02657	
R11370	1	C00010	
R03187	1	C00002	
R03187	2	C00001	
R03187	1	C02565	
R08561	1	C16726	
R08561	1	C00080	
R08561	1	C00005	
R11699	1	C00019	
R11699	1	C21602	
R04353	1	C00167	
R04353	1	C05299	
R01619	1	C00224	
R01619	1	C00014	
R12196	1	C00001	
R12196	1	C06026	
R09484	1	C00609	
R09484	1	C00229	
R09484	1	C00003	
R09083	1	C01847	
R09083	1	C00007	
R00445	1	C00047	
R00445	1	C00003	
R04383	1	C04053	
R06372	1	C11383	
R06372	1	C00030	
R09715	1	C00353	
R02485	1	C00881	
R02485	1	C00001	
R09561	2	C19689	
R09561	1	C00003	
R05927	1	G10609	
R05927	1	G00155	
R03879	1	C02199	
R03879	1	C00006	
R01071	1	C00013	
R01071	1	C02739	
R02555	1	C00817	
R02555	1	C00003	
R04792	1	C00001	
R04792	1	C05418	
R00338	1	C00001	
R00338	1	C00036	
R02546	1	C00898	
R06082	1	C00001	
R06082	1	G10483	(n+2)
R11766	1	C04244	
R12247	1	C00063	
R12247	1	C21785	
R04573	1	C00002	
R04573	1	C05892	
R04573	1	C00993	
R04895	1	C00001	
R04895	1	C05600	
R10132	1	C20381	
R10132	1	C00006	
R01009	1	C00110	
R01009	1	C00096	
R03589	1	C00167	
R03589	1	C01514	
R05441	1	C00080	
R05441	1	C00007	
R05441	1	C00005	
R05441	1	C02124	
R04136	1	C03351	
R04136	1	C00006	
R05087	1	C06056	
R09653	1	C02061	
R09653	1	C05421	
R10660	1	C00122	
R10660	1	C04628	
R10660	1	C03576	
R07785	1	C16248	
R08979	1	C00001	
R08979	1	C18066	
R00813	1	C06321	
R00813	1	C00003	
R11015	1	C00097	
R11015	1	C00007	
R11015	1	C00135	
R10093	1	C00002	
R10093	1	C20345	
R03515	1	C00001	
R03515	1	C01308	
R07039	1	C05965	
R06225	1	G10536	(n)
R06225	1	C00329	
R06760	1	C12462	
R12384	1	C00029	
R12384	1	C22127	
R11977	2	C00007	
R11977	2	C03024	
R11977	1	C09092	
R06024	1	G10615	
R06024	1	G00050	
R04085	1	C00001	
R04085	1	C02918	
R04085	1	C00007	
R10209	1	C01977	
R10209	1	C16675	
R07404	1	C00002	
R07404	1	C00288	
R07404	1	C03373	
R11581	1	C00044	
R11581	1	C18237	
R02597	1	C00001	
R02597	1	C01200	
R11425	1	C00080	
R11425	1	C00007	
R11425	1	C21377	
R11425	1	C00005	
R03702	1	C00001	
R03702	1	C02752	
R02441	1	C00532	
R02441	1	C00003	
R06015	1	G10615	
R06015	1	G00015	
R12492	1	C03964	
R12492	1	C00223	
R09418	1	C19490	
R09418	1	C00080	
R09418	1	C00007	
R09418	1	C00005	
R06537	1	C01477	
R06537	1	C00007	
R06537	1	C03024	
R11242	1	C21064	
R11242	1	C00001	
R02284	1	C00001	
R02284	1	C03703	
R03562	1	C01455	
R03562	1	C00080	
R03562	1	C00007	
R03562	1	C00005	
R06143	1	C00001	
R06143	1	G10530	
R08735	1	C17343	
R08735	1	C00028	
R10054	1	C00047	
R10054	1	C00003	
R06084	1	C00001	
R06084	1	G00275	
R12212	2	C01330	
R12212	1	C00036	
R12185	1	C00288	
R12185	1	C00014	
R04916	1	C00001	
R04916	1	C05654	
R04916	1	C00003	
R01457	1	C00187	
R01457	1	C00006	
R06922	1	C14094	
R02529	1	C00001	
R02529	1	C01888	
R02529	1	C00007	
R04455	1	C00282	
R04455	1	C04330	
R10652	1	C17023	
R10652	2	C00019	
R10652	1	C20756	
R12593	1	C05650	
R12593	1	C00007	
R12593	1	C02773	
R04919	1	C05668	
R04919	1	C00006	
R07318	1	C15568	
R07979	1	C00001	
R07979	1	C16353	
R07979	1	C00007	
R11195	1	C00001	
R11195	1	C21166	
R11195	1	C00006	
R10113	1	C20370	
R10113	1	C00003	
R05817	4	C00138	
R05817	1	C00500	
R08213	1	C00024	
R08213	1	C00026	
R09297	1	G10616	
R09297	1	G13054	
R01021	1	C00002	
R01021	1	C00114	
R10876	1	C11911	
R10876	1	C15685	
R00954	1	C00044	
R00954	1	C00103	
R02137	1	C00475	
R02137	1	C00001	
R05151	1	C00001	
R05151	1	C06323	
R05151	1	C00028	
R03279	1	C03739	
R03279	1	C00003	
R05352	1	C11348	
R05352	1	C00003	
R02179	1	C00029	
R02179	1	C00400	
R09384	1	C00063	
R09384	1	C19078	
R05717	1	C00020	
R05717	1	C00094	
R05717	1	C00127	
R11357	6	C00080	
R11357	3	C00007	
R11357	6	C00138	
R11357	1	C00599	
R07353	3	C00007	
R07353	1	C15599	
R07760	1	C16217	
R12401	1	C22123	
R12401	1	C00080	
R12401	1	C00005	
R00565	1	C00062	
R00565	1	C00037	
R07364	1	C15606	
R07364	1	C00007	
R02050	1	C00022	
R02050	1	C01205	
R09071	1	C18151	
R09071	2	C00080	
R09071	2	C00138	
R11637	1	C01697	
R11637	1	C00003	
R09641	1	C00029	
R09641	1	C17556	
R09604	1	C08616	
R09604	1	C00007	
R09604	1	C03024	
R04366	1	C03985	
R04366	1	C00007	
R04366	1	C03024	
R08057	2	C00044	
R08315	1	C16602	
R09324	1	G10615	
R09324	1	G13058	
R12171	1	C16180	
R12171	2	C00999	
R12171	2	C00080	
R12171	1	C00007	
R04799	2	C00030	
R04799	1	C05430	
R04799	2	C00007	
R08109	1	C00080	
R08109	1	C00007	
R08109	1	C02364	
R08109	1	C00004	
R04684	1	C05156	
R04684	1	C00344	
R00254	1	C00011	
R00254	1	C00025	
R00254	1	C00014	
R01199	1	C00010	
R01199	1	C00109	
R01199	2	C00139	
R10717	1	C00583	
R10717	1	C00003	
R03105	1	C00342	
R03105	1	C00957	
R02465	1	C00518	
R06986	1	G10614	
R06986	1	G00011	
R03134	1	C00481	
R03134	1	C00979	
R01901	1	C00002	
R01901	1	C00312	
R11938	1	C21780	
R11938	2	C00096	
R10873	1	C00053	
R10873	1	C01490	
R08299	1	C16569	
R04593	1	C04773	
R06096	1	C00001	
R06096	1	G00501	
R02545	1	C00552	
R02545	1	C00003	
R01442	1	C00185	
R01442	1	C00007	
R08405	1	C02133	
R08405	1	C00159	
R01079	1	C00001	
R01079	1	C00121	
R01079	1	C00006	
R04224	1	C00001	
R04224	1	C03460	
