CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
map01110	M00119	belongs_2_pathway
map01110	M00369	belongs_2_pathway
map01110	M00102	belongs_2_pathway
map01110	M00018	belongs_2_pathway
map01110	M00121	belongs_2_pathway
map01110	M00672	belongs_2_pathway
map01110	M00673	belongs_2_pathway
map01110	M00674	belongs_2_pathway
map01110	M00095	belongs_2_pathway
map01110	M00096	belongs_2_pathway
map01110	M00097	belongs_2_pathway
map01110	M00736	belongs_2_pathway
map01110	M00778	belongs_2_pathway
map01110	M00779	belongs_2_pathway
map01110	M00780	belongs_2_pathway
map01110	M00781	belongs_2_pathway
map01110	M00782	belongs_2_pathway
map01110	M00783	belongs_2_pathway
map01110	M00784	belongs_2_pathway
map01110	M00774	belongs_2_pathway
map01110	M00532	belongs_2_pathway
map01110	M00565	belongs_2_pathway
map01110	M00661	belongs_2_pathway
map01110	M00675	belongs_2_pathway
map01110	M00432	belongs_2_pathway
map01110	M00773	belongs_2_pathway
map01110	M00775	belongs_2_pathway
map01110	M00776	belongs_2_pathway
map01110	M00777	belongs_2_pathway
map01110	M00823	belongs_2_pathway
map01110	M00830	belongs_2_pathway
map01110	M00849	belongs_2_pathway
map01110	M00824	belongs_2_pathway
