CONNECTION_FROM	CONNECTION_TO	CONNECTION_TYPE
M00074	3.2.1.209	belongs_2_module
M00074	3.2.1.113	belongs_2_module
M00074	2.4.1.232	belongs_2_module
M00075	3.2.1.114	belongs_2_module
M00075	2.4.1.143	belongs_2_module
M00075	2.4.1.144	belongs_2_module
M00075	2.4.1.145	belongs_2_module
M00075	2.4.1.155	belongs_2_module
M00075	2.4.1.201	belongs_2_module
M00075	2.4.1.68	belongs_2_module
M00075	2.4.1.22	belongs_2_module
M00075	2.4.1.90	belongs_2_module
M00075	2.4.1.38	belongs_2_module
M00075	2.4.99.1	belongs_2_module
M00076	3.1.6.13	belongs_2_module
M00076	3.2.1.76	belongs_2_module
M00076	3.1.6.12	belongs_2_module
M00076	3.2.1.35	belongs_2_module
M00076	3.2.1.31	belongs_2_module
M00077	3.1.6.12	belongs_2_module
M00077	3.2.1.35	belongs_2_module
M00077	3.2.1.31	belongs_2_module
M00077	3.1.6.4	belongs_2_module
M00078	3.2.1.166	belongs_2_module
M00078	3.1.6.13	belongs_2_module
M00078	3.2.1.76	belongs_2_module
M00078	3.10.1.1	belongs_2_module
M00078	2.3.1.78	belongs_2_module
M00078	3.2.1.50	belongs_2_module
M00078	3.2.1.31	belongs_2_module
M00078	3.1.6.14	belongs_2_module
M00079	3.1.6.4	belongs_2_module
M00079	3.2.1.23	belongs_2_module
M00079	3.1.6.14	belongs_2_module
M00079	3.2.1.52	belongs_2_module
M00081	3.1.1.11	belongs_2_module
M00081	3.2.1.15	belongs_2_module
M00081	3.2.1.67	belongs_2_module
M00082	6.4.1.2	belongs_2_module
M00082	6.3.4.14	belongs_2_module
M00082	2.1.3.15	belongs_2_module
M00082	6.4.1.3	belongs_2_module
M00082	2.3.1.85	belongs_2_module
M00082	2.3.1.86	belongs_2_module
M00082	2.3.1.39	belongs_2_module
M00082	2.3.1.180	belongs_2_module
M00083	2.3.1.85	belongs_2_module
M00083	2.3.1.86	belongs_2_module
M00083	2.3.1.41	belongs_2_module
M00083	2.3.1.179	belongs_2_module
M00083	1.1.1.100	belongs_2_module
M00083	4.2.1.59	belongs_2_module
M00083	5.3.3.14	belongs_2_module
M00083	3.5.1.108	belongs_2_module
M00083	1.3.1.9	belongs_2_module
M00083	1.3.1.10	belongs_2_module
M00083	1.3.1.104	belongs_2_module
M00083	1.3.1.44	belongs_2_module
M00085	2.3.1.16	belongs_2_module
M00085	1.1.1.35	belongs_2_module
M00085	4.2.1.17	belongs_2_module
M00085	1.1.1.211	belongs_2_module
M00085	1.3.1.38	belongs_2_module
M00086	6.2.1.3	belongs_2_module
M00087	1.3.3.6	belongs_2_module
M00087	1.3.8.7	belongs_2_module
M00087	1.3.8.8	belongs_2_module
M00087	1.3.8.9	belongs_2_module
M00087	4.2.1.17	belongs_2_module
M00087	1.1.1.35	belongs_2_module
M00087	5.1.2.3	belongs_2_module
M00087	5.3.3.8	belongs_2_module
M00087	1.1.1.211	belongs_2_module
M00087	2.3.1.16	belongs_2_module
M00088	2.3.1.9	belongs_2_module
M00088	2.3.3.10	belongs_2_module
M00088	4.1.3.4	belongs_2_module
M00088	1.1.1.30	belongs_2_module
M00088	4.1.1.4	belongs_2_module
M00089	2.3.1.15	belongs_2_module
M00089	2.3.1.42	belongs_2_module
M00089	2.3.1.198	belongs_2_module
M00089	2.3.1.51	belongs_2_module
M00089	2.3.1.23	belongs_2_module
M00089	3.1.1.3	belongs_2_module
M00089	3.1.1.13	belongs_2_module
M00089	3.1.1.4	belongs_2_module
M00089	3.1.3.4	belongs_2_module
M00089	3.1.3.81	belongs_2_module
M00089	2.3.1.20	belongs_2_module
M00089	2.3.1.75	belongs_2_module
M00089	2.3.1.76	belongs_2_module
M00089	2.3.1.22	belongs_2_module
M00090	2.7.1.32	belongs_2_module
M00090	2.7.1.82	belongs_2_module
M00090	2.7.7.15	belongs_2_module
M00090	2.7.8.2	belongs_2_module
M00090	2.7.8.1	belongs_2_module
M00091	2.1.1.17	belongs_2_module
M00091	2.1.1.71	belongs_2_module
M00092	2.7.1.82	belongs_2_module
M00092	2.7.1.32	belongs_2_module
M00092	2.7.7.14	belongs_2_module
M00092	2.7.8.1	belongs_2_module
M00092	2.7.8.2	belongs_2_module
M00093	2.7.7.41	belongs_2_module
M00093	2.7.8.8	belongs_2_module
M00093	4.1.1.65	belongs_2_module
M00094	2.3.1.50	belongs_2_module
M00094	1.1.1.102	belongs_2_module
M00094	2.3.1.24	belongs_2_module
M00094	2.3.1.291	belongs_2_module
M00094	1.14.19.17	belongs_2_module
M00094	1.14.18.5	belongs_2_module
M00095	2.3.1.9	belongs_2_module
M00095	2.3.3.10	belongs_2_module
M00095	1.1.1.34	belongs_2_module
M00095	2.7.1.36	belongs_2_module
M00095	2.7.4.2	belongs_2_module
M00095	4.1.1.33	belongs_2_module
M00095	5.3.3.2	belongs_2_module
M00096	2.2.1.7	belongs_2_module
M00096	1.1.1.267	belongs_2_module
M00096	2.7.7.60	belongs_2_module
M00096	4.6.1.12	belongs_2_module
M00096	2.7.1.148	belongs_2_module
M00096	1.17.7.1	belongs_2_module
M00096	1.17.7.3	belongs_2_module
M00096	1.17.7.4	belongs_2_module
M00096	5.3.3.2	belongs_2_module
M00097	2.5.1.32	belongs_2_module
M00097	1.3.5.5	belongs_2_module
M00097	5.2.1.12	belongs_2_module
M00097	1.3.5.6	belongs_2_module
M00097	5.2.1.13	belongs_2_module
M00097	5.5.1.19	belongs_2_module
M00098	3.1.1.3	belongs_2_module
M00098	3.1.1.13	belongs_2_module
M00098	3.1.1.4	belongs_2_module
M00098	2.3.1.51	belongs_2_module
M00098	3.1.1.23	belongs_2_module
M00099	2.3.1.50	belongs_2_module
M00099	1.1.1.102	belongs_2_module
M00099	2.3.1.24	belongs_2_module
M00099	2.3.1.291	belongs_2_module
M00099	1.14.19.17	belongs_2_module
M00099	1.14.18.5	belongs_2_module
M00099	3.5.1.23	belongs_2_module
M00100	2.7.1.91	belongs_2_module
M00100	4.1.2.27	belongs_2_module
M00101	5.4.99.7	belongs_2_module
M00101	1.14.14.154	belongs_2_module
M00101	1.14.15.36	belongs_2_module
M00101	1.3.1.70	belongs_2_module
M00101	1.14.18.9	belongs_2_module
M00101	1.1.1.170	belongs_2_module
M00101	1.1.1.270	belongs_2_module
M00101	1.1.1.62	belongs_2_module
M00101	1.3.1.72	belongs_2_module
M00101	5.3.3.5	belongs_2_module
M00101	1.14.19.20	belongs_2_module
M00101	1.3.1.21	belongs_2_module
M00102	2.1.1.41	belongs_2_module
M00102	1.14.19.20	belongs_2_module
M00102	1.14.19.41	belongs_2_module
M00102	1.3.1.71	belongs_2_module
M00103	1.14.14.24	belongs_2_module
M00103	1.14.15.18	belongs_2_module
M00104	1.14.14.23	belongs_2_module
